JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.014,     0.000,     0.250,    82.550,  1447.520,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.588,     4.957,     0.050,  3118.873,   327.389,     0.250,    82.588,  1447.520,     1.000,     4.953,   103.240,   308.857,   205.508,   329.611,    37.498,    44.016,    19.998,    11.902,     0.000,    97.555,   100.381, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.578,     4.917,     0.023,  1368.229,     0.000,     0.250,    82.578,  1447.520,     0.000,     4.917,  -218.302,     0.000,   200.736,   329.420,    37.589,    52.029,    19.997,    11.902,     0.000,    97.456,   100.288, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.550,     4.878,     0.059,  3163.972,   346.039,     0.250,    82.550,  1447.520,     1.000,     4.873,   138.593,   326.452,   211.805,   329.236,    35.144,    35.284,    19.996,    11.904,     0.000,    97.377,   100.240, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.405,     4.845,     0.028,  1625.765,     0.000,     0.250,    82.405,  1447.520,     0.000,     4.845,  -212.523,     0.000,   201.721,   329.079,    35.216,    49.948,    19.995,    11.905,     0.000,    97.294,   100.147, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.307,     4.800,     0.055,  2835.424,   122.314,     0.250,    82.307,  1447.520,     1.000,     4.800,   -45.806,   115.390,   233.420,   328.865,    31.967,    33.784,    19.995,    11.906,     0.000,    97.190,   100.088, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.125,     4.767,     0.035,  2693.590,     0.000,     0.250,    82.125,  1447.520,     0.000,     4.767,  -161.263,     0.000,   237.130,   328.707,    34.039,    35.646,    19.994,    11.908,     0.000,    97.120,   100.022, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.997,     4.726,     0.060,  3380.133,   134.423,     0.250,    81.997,  1429.890,     1.000,     4.726,   -16.515,   126.814,   238.533,   328.517,    29.466,    23.879,    19.993,    11.909,     0.000,    97.033,    99.945, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.830,     4.690,     0.024,  1683.339,     0.000,     0.250,    81.830,  1429.890,     0.000,     4.690,  -181.210,     0.000,   211.213,   328.347,    29.657,    34.419,    19.992,    11.911,     0.000,    96.957,    99.865, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.643,     0.066,  3114.406,    64.296,     0.250,    81.749,  1429.890,     1.000,     4.643,   -70.453,    60.656,   252.588,   328.125,    26.643,    28.929,    19.991,    11.913,     0.000,    96.852,    99.810, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
