$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,      N2,      DO,
   135.250,   20.4419,   12.0891,
   135.300,   20.5654,   12.1353,
   135.350,   20.5656,   12.1326,
   135.400,   20.5662,   12.1303,
   135.450,   20.5603,   12.1249,
   135.500,   20.5986,   12.1355,
   135.550,   20.6207,   12.1407,
   135.600,   20.6391,   12.1493,
   135.650,   20.6562,   12.1592,
   135.700,   20.6611,   12.1672,
   135.750,   20.6407,   12.1675,
   135.800,   20.6039,   12.1621,
   135.850,   20.5818,   12.1617,
   135.900,   20.5639,   12.1606,
   135.950,   20.5457,   12.1560,
   136.000,   20.4133,   12.1004,
   136.050,   20.3964,   12.1052,
   136.100,   20.3536,   12.0949,
   136.150,   20.4544,   12.1480,
   136.200,   20.5199,   12.1754,
   136.250,   20.5603,   12.1845,
   136.300,   20.5991,   12.1895,
   136.350,   20.6189,   12.1903,
   136.400,   20.6102,   12.1842,
   136.450,   20.5665,   12.1733,
   136.500,   20.5321,   12.1678,
   136.550,   20.5491,   12.1809,
   136.600,   20.5610,   12.1871,
   136.650,   20.5436,   12.1833,
   136.700,   20.5799,   12.2022,
   136.750,   20.6169,   12.2136,
   136.800,   20.6442,   12.2151,
   136.850,   20.6981,   12.2292,
   136.900,   20.7454,   12.2407,
   136.950,   20.7567,   12.2423,
   137.000,   20.7141,   12.2304,
   137.050,   20.7024,   12.2365,
   137.100,   20.6807,   12.2370,
   137.150,   20.6766,   12.2412,
   137.200,   20.6827,   12.2432,
   137.250,   20.6978,   12.2437,
   137.300,   20.7173,   12.2448,
   137.350,   20.7360,   12.2438,
   137.400,   20.7521,   12.2376,
   137.450,   20.7603,   12.2311,
   137.500,   20.7541,   12.2227,
   137.550,   20.7462,   12.2166,
   137.600,   20.7444,   12.2149,
   137.650,   20.7360,   12.2110,
   137.700,   20.7238,   12.2069,
   137.750,   20.7132,   12.2040,
   137.800,   20.6980,   12.1991,
   137.850,   20.6867,   12.1960,
   137.900,   20.6740,   12.1918,
   137.950,   20.6620,   12.1871,
   138.000,   20.6501,   12.1821,
   138.050,   20.6397,   12.1776,
   138.100,   20.6299,   12.1736,
   138.150,   20.6205,   12.1691,
   138.200,   20.6150,   12.1666,
   138.250,   20.6148,   12.1667,
   138.300,   20.6124,   12.1665,
   138.350,   20.6083,   12.1655,
   138.400,   20.5828,   12.1539,
   138.450,   20.5425,   12.1360,
   138.500,   20.4888,   12.1126,
   138.550,   20.4406,   12.0925,
   138.600,   20.3996,   12.0760,
   138.650,   20.3712,   12.0649,
   138.700,   20.3550,   12.0592,
   138.750,   20.3505,   12.0583,
   138.800,   20.3523,   12.0601,
   138.850,   20.3596,   12.0646,
   138.900,   20.3655,   12.0683,
   138.950,   20.3646,   12.0689,
   139.000,   20.3644,   12.0698,
   139.050,   20.3669,   12.0717,
   139.100,   20.3726,   12.0746,
   139.150,   20.3829,   12.0792,
   139.200,   20.3983,   12.0857,
   139.250,   20.4158,   12.0926,
   139.300,   20.4334,   12.0990,
   139.350,   20.4461,   12.1029,
   139.400,   20.4562,   12.1054,
   139.450,   20.4661,   12.1077,
   139.500,   20.4698,   12.1080,
   139.550,   20.4712,   12.1083,
   139.600,   20.4728,   12.1087,
   139.650,   20.4742,   12.1090,
   139.700,   20.4758,   12.1090,
   139.750,   20.4788,   12.1093,
   139.800,   20.4821,   12.1097,
   139.850,   20.4865,   12.1108,
   139.900,   20.4897,   12.1112,
   139.950,   20.4909,   12.1105,
   140.000,   20.4912,   12.1095,
   140.050,   20.4914,   12.1083,
   140.100,   20.4910,   12.1066,
   140.150,   20.4893,   12.1040,
   140.200,   20.4853,   12.1003,
   140.250,   20.4761,   12.0942,
   140.300,   20.4676,   12.0886,
   140.350,   20.4603,   12.0839,
   140.400,   20.4501,   12.0777,
   140.450,   20.4381,   12.0703,
   140.500,   20.4266,   12.0627,
   140.550,   20.4172,   12.0553,
   140.600,   20.4101,   12.0490,
   140.650,   20.4299,   12.0555,
   140.700,   20.4287,   12.0517,
   140.750,   20.4263,   12.0474,
   140.800,   20.4247,   12.0434,
   140.850,   20.4302,   12.0424,
   140.900,   20.4327,   12.0395,
   140.950,   20.4306,   12.0343,
   141.000,   20.4286,   12.0290,
   141.050,   20.4274,   12.0244,
   141.100,   20.4277,   12.0207,
   141.150,   20.4304,   12.0179,
   141.200,   20.4375,   12.0160,
   141.250,   20.4478,   12.0160,
   141.300,   20.4595,   12.0166,
   141.350,   20.4700,   12.0167,
   141.400,   20.4771,   12.0154,
   141.450,   20.4775,   12.0111,
   141.500,   20.4763,   12.0062,
   141.550,   20.4749,   12.0014,
   141.600,   20.4732,   11.9966,
   141.650,   20.4729,   11.9930,
   141.700,   20.4795,   11.9931,
   141.750,   20.5070,   12.0030,
   141.800,   20.5293,   12.0113,
   141.850,   20.5339,   12.0109,
   141.900,   20.5305,   12.0072,
   141.950,   20.5281,   12.0052,
   142.000,   20.5264,   12.0042,
   142.050,   20.5240,   12.0028,
   142.100,   20.5207,   12.0007,
   142.150,   20.5177,   11.9987,
   142.200,   20.5159,   11.9971,
   142.250,   20.5152,   11.9958,
   142.300,   20.5148,   11.9946,
   142.350,   20.5142,   11.9931,
   142.400,   20.5131,   11.9912,
   142.450,   20.5075,   11.9867,
   142.500,   20.4967,   11.9794,
   142.550,   20.4791,   11.9690,
   142.600,   20.4621,   11.9591,
   142.650,   20.4491,   11.9502,
   142.700,   20.4407,   11.9431,
   142.750,   20.4342,   11.9366,
   142.800,   20.4314,   11.9320,
   142.850,   20.4419,   11.9340,
   142.900,   20.4583,   11.9396,
   142.950,   20.4699,   11.9442,
   143.000,   20.4777,   11.9466,
   143.050,   20.4717,   11.9417,
   143.100,   20.4640,   11.9353,
   143.150,   20.4649,   11.9330,
   143.200,   20.4695,   11.9332,
   143.250,   20.4722,   11.9326,
   143.300,   20.4747,   11.9320,
   143.350,   20.4722,   11.9294,
   143.400,   20.4640,   11.9243,
   143.450,   20.4478,   11.9154,
   143.500,   20.4561,   11.9177,
   143.550,   20.4454,   11.9107,
   143.600,   20.4311,   11.9020,
   143.650,   20.4214,   11.8954,
   143.700,   20.4153,   11.8902,
   143.750,   20.4141,   11.8872,
   143.800,   20.4259,   11.8896,
   143.850,   20.4418,   11.8936,
   143.900,   20.4577,   11.8978,
   143.950,   20.4703,   11.9009,
   144.000,   20.4800,   11.9026,
   144.050,   20.4879,   11.9031,
   144.100,   20.4994,   11.9054,
   144.150,   20.5134,   11.9087,
   144.200,   20.5283,   11.9123,
   144.250,   20.5426,   11.9158,
   144.300,   20.5553,   11.9189,
   144.350,   20.5659,   11.9211,
   144.400,   20.5694,   11.9200,
   144.450,   20.5706,   11.9175,
   144.500,   20.5855,   11.9214,
   144.550,   20.5906,   11.9207,
   144.600,   20.5964,   11.9203,
   144.650,   20.5995,   11.9185,
   144.700,   20.6018,   11.9160,
   144.750,   20.6065,   11.9144,
   144.800,   20.6145,   11.9139,
   144.850,   20.6245,   11.9136,
   144.900,   20.6401,   11.9164,
   144.950,   20.6562,   11.9199,
   145.000,   20.6701,   11.9225,
   145.050,   20.6843,   11.9255,
   145.100,   20.6988,   11.9286,
   145.150,   20.7133,   11.9314,
   145.200,   20.7239,   11.9322,
   145.250,   20.7313,   11.9315,
   145.300,   20.7341,   11.9281,
   145.350,   20.7279,   11.9197,
   145.400,   20.7082,   11.9040,
   145.450,   20.6949,   11.8916,
   145.500,   20.6931,   11.8847,
   145.550,   20.7155,   11.8900,
   145.600,   20.7107,   11.8828,
   145.650,   20.7038,   11.8757,
   145.700,   20.6992,   11.8701,
   145.750,   20.7064,   11.8706,
   145.800,   20.7194,   11.8748,
   145.850,   20.7372,   11.8820,
   145.900,   20.7571,   11.8911,
   145.950,   20.7727,   11.8984,
   146.000,   20.7870,   11.9047,
   146.050,   20.8026,   11.9102,
   146.100,   20.8184,   11.9149,
   146.150,   20.8359,   11.9194,
   146.200,   20.8613,   11.9277,
   146.250,   20.9017,   11.9489,
   146.300,   20.9227,   11.9596,
   146.350,   20.9333,   11.9613,
   146.400,   20.9424,   11.9604,
   146.450,   20.9472,   11.9595,
   146.500,   20.9541,   11.9615,
   146.550,   20.9637,   11.9648,
   146.600,   20.9735,   11.9684,
   146.650,   20.9793,   11.9732,
   146.700,   20.9857,   11.9800,
   146.750,   20.9895,   11.9861,
   146.800,   20.9920,   11.9904,
   146.850,   20.9954,   11.9942,
   146.900,   21.0027,   11.9952,
   146.950,   21.0084,   11.9934,
   147.000,   21.0155,   11.9913,
   147.050,   21.0250,   11.9884,
   147.100,   21.0360,   11.9840,
   147.150,   21.0466,   11.9784,
   147.200,   21.0552,   11.9715,
   147.250,   21.0603,   11.9624,
   147.300,   21.0589,   11.9498,
   147.350,   21.0516,   11.9344,
   147.400,   21.0341,   11.9152,
   147.450,   21.0095,   11.8948,
   147.500,   20.9850,   11.8778,
   147.550,   20.9650,   11.8656,
   147.600,   20.9507,   11.8576,
   147.650,   20.9475,   11.8545,
   147.700,   20.9702,   11.8625,
   147.750,   20.9820,   11.8649,
   147.800,   20.9920,   11.8647,
   147.850,   21.0026,   11.8630,
   147.900,   21.0114,   11.8591,
   147.950,   21.0152,   11.8522,
   148.000,   21.0162,   11.8437,
   148.050,   21.0082,   11.8313,
   148.100,   21.0027,   11.8202,
   148.150,   20.9947,   11.8085,
   148.200,   20.9871,   11.7985,
   148.250,   20.9782,   11.7899,
   148.300,   20.9719,   11.7832,
   148.350,   20.9645,   11.7766,
   148.400,   20.9538,   11.7688,
   148.450,   20.9388,   11.7591,
   148.500,   20.9140,   11.7454,
   148.550,   20.8912,   11.7324,
   148.600,   20.8670,   11.7190,
   148.650,   20.8511,   11.7088,
   148.700,   20.8453,   11.7025,
   148.750,   20.8494,   11.7001,
   148.800,   20.8588,   11.6999,
   148.850,   20.8721,   11.7018,
   148.900,   20.8822,   11.7031,
   148.950,   20.8914,   11.7046,
   149.000,   20.9020,   11.7068,
   149.050,   20.9119,   11.7094,
   149.100,   20.9236,   11.7125,
   149.150,   20.9299,   11.7128,
   149.200,   20.9355,   11.7120,
   149.250,   20.9390,   11.7111,
   149.300,   20.9448,   11.7118,
   149.350,   20.9458,   11.7112,
   149.400,   20.9456,   11.7100,
   149.450,   20.9434,   11.7076,
   149.500,   20.9425,   11.7052,
   149.550,   20.9478,   11.7047,
   149.600,   20.9569,   11.7050,
   149.650,   20.9655,   11.7044,
   149.700,   20.9688,   11.7014,
   149.750,   20.9678,   11.6967,
   149.800,   20.9761,   11.6953,
   149.850,   20.9862,   11.6951,
   149.900,   20.9913,   11.6934,
   149.950,   20.9924,   11.6906,
   150.000,   20.9917,   11.6875,
   150.050,   20.9940,   11.6860,
   150.100,   21.0004,   11.6865,
   150.150,   21.0131,   11.6895,
   150.200,   21.0319,   11.6950,
   150.250,   21.0554,   11.7024,
   150.300,   21.0794,   11.7098,
   150.350,   21.1017,   11.7161,
   150.400,   21.1141,   11.7184,
   150.450,   21.1259,   11.7199,
   150.500,   21.1365,   11.7207,
   150.550,   21.1321,   11.7162,
   150.600,   21.1302,   11.7126,
   150.650,   21.1325,   11.7106,
   150.700,   21.1528,   11.7151,
   150.750,   21.1833,   11.7230,
   150.800,   21.2086,   11.7291,
   150.850,   21.2337,   11.7350,
   150.900,   21.2501,   11.7381,
   150.950,   21.2554,   11.7374,
   151.000,   21.2507,   11.7336,
   151.050,   21.2479,   11.7308,
   151.100,   21.2453,   11.7281,
   151.150,   21.2437,   11.7259,
   151.200,   21.2453,   11.7249,
   151.250,   21.2471,   11.7241,
   151.300,   21.2504,   11.7240,
   151.350,   21.2521,   11.7238,
   151.400,   21.2469,   11.7210,
   151.450,   21.2334,   11.7147,
   151.500,   21.2157,   11.7068,
   151.550,   21.1940,   11.6977,
   151.600,   21.1584,   11.6844,
   151.650,   21.1139,   11.6687,
   151.700,   21.0834,   11.6578,
   151.750,   21.0617,   11.6503,
   151.800,   21.0812,   11.6562,
   151.850,   21.1127,   11.6661,
   151.900,   21.1308,   11.6714,
   151.950,   21.1420,   11.6742,
   152.000,   21.1487,   11.6754,
   152.050,   21.1653,   11.6795,
   152.100,   21.1733,   11.6807,
   152.150,   21.1825,   11.6820,
   152.200,   21.1914,   11.6833,
   152.250,   21.2016,   11.6848,
   152.300,   21.2109,   11.6859,
   152.350,   21.2086,   11.6828,
   152.400,   21.1976,   11.6764,
   152.450,   21.2089,   11.6776,
   152.500,   21.2044,   11.6741,
   152.550,   21.1997,   11.6708,
   152.600,   21.2025,   11.6702,
   152.650,   21.2026,   11.6687,
   152.700,   21.2080,   11.6689,
   152.750,   21.2128,   11.6692,
   152.800,   21.2089,   11.6663,
   152.850,   21.2072,   11.6642,
   152.900,   21.2049,   11.6620,
   152.950,   21.2008,   11.6595,
   153.000,   21.2042,   11.6594,
   153.050,   21.2152,   11.6621,
   153.100,   21.2298,   11.6664,
   153.150,   21.2488,   11.6717,
   153.200,   21.2629,   11.6753,
   153.250,   21.2749,   11.6780,
   153.300,   21.2853,   11.6801,
   153.350,   21.2929,   11.6814,
   153.400,   21.2799,   11.6758,
   153.450,   21.2785,   11.6736,
   153.500,   21.2761,   11.6709,
   153.550,   21.2887,   11.6729,
   153.600,   21.3081,   11.6772,
   153.650,   21.3312,   11.6827,
   153.700,   21.3442,   11.6849,
   153.750,   21.3524,   11.6857,
   153.800,   21.3588,   11.6862,
   153.850,   21.3683,   11.6875,
   153.900,   21.3772,   11.6887,
   153.950,   21.3903,   11.6915,
   154.000,   21.4101,   11.6969,
   154.050,   21.4190,   11.6987,
   154.100,   21.4252,   11.6992,
   154.150,   21.4300,   11.6989,
   154.200,   21.4324,   11.6977,
   154.250,   21.4321,   11.6955,
   154.300,   21.4279,   11.6923,
   154.350,   21.4199,   11.6878,
   154.400,   21.4082,   11.6821,
   154.450,   21.3955,   11.6756,
   154.500,   21.3843,   11.6696,
   154.550,   21.3793,   11.6658,
   154.600,   21.3710,   11.6610,
   154.650,   21.3641,   11.6566,
   154.700,   21.3583,   11.6526,
   154.750,   21.3542,   11.6493,
   154.800,   21.3571,   11.6480,
   154.850,   21.3689,   11.6493,
   154.900,   21.3833,   11.6517,
   154.950,   21.3969,   11.6539,
   155.000,   21.4096,   11.6559,
   155.050,   21.4198,   11.6570,
   155.100,   21.4261,   11.6569,
   155.150,   21.4308,   11.6564,
   155.200,   21.4347,   11.6555,
   155.250,   21.4377,   11.6543,
   155.300,   21.4372,   11.6521,
   155.350,   21.4293,   11.6478,
   155.400,   21.4013,   11.6373,
   155.450,   21.3627,   11.6235,
   155.500,   21.3240,   11.6096,
   155.550,   21.2897,   11.5969,
   155.600,   21.2568,   11.5847,
   155.650,   21.2341,   11.5755,
   155.700,   21.2543,   11.5795,
   155.750,   21.2448,   11.5744,
   155.800,   21.2411,   11.5711,
   155.850,   21.2423,   11.5692,
   155.900,   21.2497,   11.5693,
   155.950,   21.2574,   11.5695,
   156.000,   21.2656,   11.5700,
   156.050,   21.2750,   11.5710,
   156.100,   21.2865,   11.5722,
   156.150,   21.3008,   11.5740,
   156.200,   21.3139,   11.5755,
   156.250,   21.3289,   11.5779,
   156.300,   21.3427,   11.5802,
   156.350,   21.3533,   11.5817,
   156.400,   21.3578,   11.5814,
   156.450,   21.3633,   11.5815,
   156.500,   21.3635,   11.5800,
   156.550,   21.3898,   11.5864,
   156.600,   21.3972,   11.5870,
   156.650,   21.4091,   11.5891,
   156.700,   21.4207,   11.5912,
   156.750,   21.4322,   11.5934,
   156.800,   21.4411,   11.5946,
   156.850,   21.4453,   11.5942,
   156.900,   21.4452,   11.5924,
   156.950,   21.4433,   11.5898,
   157.000,   21.4403,   11.5869,
   157.050,   21.4370,   11.5842,
   157.100,   21.4346,   11.5819,
   157.150,   21.4350,   11.5803,
   157.200,   21.4384,   11.5795,
   157.250,   21.4443,   11.5793,
   157.300,   21.4503,   11.5789,
   157.350,   21.4569,   11.5787,
   157.400,   21.4659,   11.5790,
   157.450,   21.4736,   11.5788,
   157.500,   21.4824,   11.5788,
   157.550,   21.4889,   11.5779,
   157.600,   21.4922,   11.5761,
   157.650,   21.4932,   11.5735,
   157.700,   21.5079,   11.5750,
   157.750,   21.5194,   11.5760,
   157.800,   21.5656,   11.5877,
   157.850,   21.5505,   11.5812,
   157.900,   21.5580,   11.5809,
   157.950,   21.5712,   11.5822,
   158.000,   21.5878,   11.5848,
   158.050,   21.6074,   11.5883,
   158.100,   21.6306,   11.5927,
   158.150,   21.6541,   11.5970,
   158.200,   21.6759,   11.6007,
   158.250,   21.6954,   11.6032,
   158.300,   21.7101,   11.6040,
   158.350,   21.7169,   11.6026,
   158.400,   21.7200,   11.6001,
   158.450,   21.7127,   11.5943,
   158.500,   21.7044,   11.5896,
   158.550,   21.6910,   11.5832,
   158.600,   21.6744,   11.5759,
   158.650,   21.6658,   11.5712,
   158.700,   21.6813,   11.5737,
   158.750,   21.7366,   11.5880,
   158.800,   21.7463,   11.5896,
   158.850,   21.8217,   11.6084,
   158.900,   21.8102,   11.6001,
   158.950,   21.8549,   11.6088,
   159.000,   21.8575,   11.6054,
   159.050,   21.8308,   11.5935,
   159.100,   21.7834,   11.5760,
   159.150,   21.7921,   11.5751,
   159.200,   21.7855,   11.5702,
   159.250,   21.8205,   11.5782,
   159.300,   21.8465,   11.5834,
   159.350,   21.8794,   11.5909,
   159.400,   21.9163,   11.5997,
   159.450,   21.9439,   11.6060,
   159.500,   21.9660,   11.6107,
   159.550,   21.9816,   11.6124,
   159.600,   21.9892,   11.6116,
   159.650,   21.9866,   11.6075,
   159.700,   21.9775,   11.6019,
   159.750,   21.9662,   11.5958,
   159.800,   21.9526,   11.5894,
   159.850,   21.9367,   11.5826,
   159.900,   21.9234,   11.5770,
   159.950,   21.9211,   11.5747,
   160.000,   21.9330,   11.5763,
   160.050,   21.9136,   11.5695,
   160.100,   21.9327,   11.5737,
   160.150,   21.9532,   11.5783,
   160.200,   21.9723,   11.5827,
   160.250,   21.9884,   11.5861,
   160.300,   22.0015,   11.5887,
   160.350,   22.0080,   11.5894,
   160.400,   22.0094,   11.5885,
   160.450,   22.0094,   11.5871,
   160.500,   22.0097,   11.5858,
   160.550,   22.0115,   11.5849,
   160.600,   22.0095,   11.5830,
   160.650,   21.9989,   11.5790,
   160.700,   21.9844,   11.5740,
   160.750,   21.9708,   11.5691,
   160.800,   21.9603,   11.5653,
   160.850,   21.9585,   11.5642,
   160.900,   21.9679,   11.5661,
   160.950,   21.9838,   11.5697,
   161.000,   22.0008,   11.5736,
   161.050,   22.0151,   11.5768,
   161.100,   22.0293,   11.5798,
   161.150,   22.0376,   11.5812,
   161.200,   22.0435,   11.5820,
   161.250,   22.0485,   11.5825,
   161.300,   22.0468,   11.5811,
   161.350,   22.0470,   11.5802,
   161.400,   22.0351,   11.5763,
   161.450,   22.0105,   11.5689,
   161.500,   22.0561,   11.5797,
   161.550,   22.0116,   11.5668,
   161.600,   22.0329,   11.5716,
   161.650,   22.0478,   11.5750,
   161.700,   22.0640,   11.5788,
   161.750,   22.0776,   11.5816,
   161.800,   22.0952,   11.5854,
   161.850,   22.0367,   11.5694,
   161.900,   22.0520,   11.5728,
   161.950,   22.0593,   11.5743,
   162.000,   22.0574,   11.5734,
   162.050,   22.0499,   11.5710,
   162.100,   22.0404,   11.5680,
   162.150,   22.0340,   11.5659,
   162.200,   22.0293,   11.5644,
   162.250,   22.0266,   11.5632,
   162.300,   22.0232,   11.5620,
   162.350,   22.0217,   11.5613,
   162.400,   22.0157,   11.5595,
   162.450,   21.9893,   11.5524,
   162.500,   21.9548,   11.5430,
   162.550,   22.0016,   11.5550,
   162.600,   21.9524,   11.5415,
   162.650,   21.9320,   11.5354,
   162.700,   21.9301,   11.5343,
   162.750,   21.9942,   11.5514,
   162.800,   22.0011,   11.5531,
   162.850,   22.0139,   11.5564,
   162.900,   21.9709,   11.5446,
   162.950,   21.9912,   11.5500,
   163.000,   22.0077,   11.5543,
   163.050,   22.0186,   11.5571,
   163.100,   21.9966,   11.5514,
   163.150,   21.9720,   11.5451,
   163.200,   21.9569,   11.5413,
   163.250,   21.9459,   11.5385,
   163.300,   21.9372,   11.5363,
   163.350,   21.9287,   11.5340,
   163.400,   21.9205,   11.5316,
   163.450,   21.9101,   11.5286,
   163.500,   21.9049,   11.5267,
   163.550,   21.9230,   11.5309,
   163.600,   21.9747,   11.5445,
   163.650,   21.9726,   11.5434,
   163.700,   21.9862,   11.5467,
   163.750,   21.9997,   11.5501,
   163.800,   21.9747,   11.5431,
   163.850,   21.9888,   11.5468,
   163.900,   21.9995,   11.5494,
   163.950,   22.0052,   11.5508,
   164.000,   22.0590,   11.5654,
   164.050,   22.0515,   11.5635,
   164.100,   22.0380,   11.5598,
   164.150,   22.0301,   11.5576,
   164.200,   22.0298,   11.5572,
   164.250,   22.0373,   11.5587,
   164.300,   22.0493,   11.5614,
   164.350,   22.0589,   11.5634,
   164.400,   22.0577,   11.5625,
   164.450,   22.0410,   11.5574,
   164.500,   22.0242,   11.5522,
   164.550,   22.0768,   11.5658,
   164.600,   22.0877,   11.5682,
   164.650,   22.0704,   11.5632,
   164.700,   22.1269,   11.5780,
   164.750,   22.1455,   11.5826,
   164.800,   22.1521,   11.5840,
   164.850,   22.1553,   11.5845,
   164.900,   22.2045,   11.5967,
   164.950,   22.1814,   11.5905,
   165.000,   22.2056,   11.5965,
   165.050,   22.2145,   11.5982,
   165.100,   22.2106,   11.5964,
   165.150,   22.2062,   11.5946,
   165.200,   22.2028,   11.5931,
   165.250,   22.1930,   11.5898,
   165.300,   22.1823,   11.5860,
   165.350,   22.2057,   11.5911,
   165.400,   22.2007,   11.5888,
   165.450,   22.1992,   11.5875,
   165.500,   22.1999,   11.5868,
   165.550,   22.1980,   11.5852,
   165.600,   22.1761,   11.5776,
   165.650,   22.1735,   11.5764,
   165.700,   22.1668,   11.5745,
   165.750,   22.1326,   11.5651,
   165.800,   22.1405,   11.5668,
   165.850,   22.1212,   11.5612,
   165.900,   22.1332,   11.5638,
   165.950,   22.1501,   11.5678,
   166.000,   22.1626,   11.5706,
   166.050,   22.1651,   11.5706,
   166.100,   22.1643,   11.5698,
   166.150,   22.1648,   11.5695,
   166.200,   22.1676,   11.5699,
   166.250,   22.1725,   11.5708,
   166.300,   22.1753,   11.5710,
   166.350,   22.1331,   11.5592,
   166.400,   22.1367,   11.5596,
   166.450,   22.1491,   11.5622,
   166.500,   22.1710,   11.5670,
   166.550,   22.1459,   11.5593,
   166.600,   22.1666,   11.5647,
   166.650,   22.1756,   11.5670,
   166.700,   22.1790,   11.5677,
   166.750,   22.1922,   11.5708,
   166.800,   22.1872,   11.5688,
   166.850,   22.1984,   11.5715,
   166.900,   22.1974,   11.5706,
   166.950,   22.1983,   11.5700,
   167.000,   22.1999,   11.5700,
   167.050,   22.1988,   11.5692,
   167.100,   22.1986,   11.5687,
   167.150,   22.2029,   11.5694,
   167.200,   22.2105,   11.5712,
   167.250,   22.2166,   11.5725,
   167.300,   22.2563,   11.5834,
   167.350,   22.2539,   11.5823,
   167.400,   22.2478,   11.5801,
   167.450,   22.2265,   11.5734,
   167.500,   22.2257,   11.5726,
   167.550,   22.2351,   11.5749,
   167.600,   22.1954,   11.5637,
   167.650,   22.1625,   11.5546,
   167.700,   22.1533,   11.5519,
   167.750,   22.1055,   11.5385,
   167.800,   22.0765,   11.5301,
   167.850,   22.0925,   11.5339,
   167.900,   22.1144,   11.5395,
   167.950,   22.1068,   11.5369,
   168.000,   22.0980,   11.5342,
   168.050,   22.0899,   11.5317,
   168.100,   22.0793,   11.5286,
   168.150,   22.0670,   11.5249,
   168.200,   22.0551,   11.5213,
   168.250,   22.0433,   11.5178,
   168.300,   22.0308,   11.5139,
   168.350,   22.0206,   11.5107,
   168.400,   22.0193,   11.5100,
   168.450,   22.0221,   11.5105,
   168.500,   22.0632,   11.5214,
   168.550,   22.0622,   11.5207,
   168.600,   22.0578,   11.5190,
   168.650,   22.0090,   11.5050,
   168.700,   22.0257,   11.5091,
   168.750,   22.0119,   11.5046,
   168.800,   22.0027,   11.5015,
   168.850,   21.9963,   11.4992,
   168.900,   21.9926,   11.4978,
   168.950,   21.9907,   11.4968,
   169.000,   21.9920,   11.4966,
   169.050,   21.9891,   11.4951,
   169.100,   21.9794,   11.4919,
   169.150,   21.9656,   11.4875,
   169.200,   22.0010,   11.4968,
   169.250,   22.0509,   11.5101,
   169.300,   22.0486,   11.5089,
   169.350,   22.0538,   11.5098,
   169.400,   22.0602,   11.5109,
   169.450,   22.1146,   11.5252,
   169.500,   22.1142,   11.5246,
   169.550,   22.0594,   11.5091,
   169.600,   21.9353,   11.4742,
   169.650,   21.9385,   11.4745,
   169.700,   21.9407,   11.4744,
   169.750,   21.9405,   11.4736,
   169.800,   21.9408,   11.4731,
   169.850,   21.9419,   11.4727,
   169.900,   21.9447,   11.4729,
   169.950,   21.9511,   11.4741,
   170.000,   21.9609,   11.4762,
   170.050,   21.9736,   11.4791,
   170.100,   21.9802,   11.4803,
   170.150,   21.9847,   11.4809,
   170.200,   21.9879,   11.4811,
   170.250,   21.9930,   11.4819,
   170.300,   22.0004,   11.4832,
   170.350,   22.0123,   11.4858,
   170.400,   22.0745,   11.5024,
   170.450,   22.1196,   11.5143,
   170.500,   22.1183,   11.5134,
   170.550,   22.1214,   11.5136,
   170.600,   22.0880,   11.5037,
   170.650,   22.0088,   11.4811,
   170.700,   22.0204,   11.4836,
   170.750,   22.0241,   11.4839,
   170.800,   22.0259,   11.4837,
   170.850,   22.0277,   11.4836,
   170.900,   22.0265,   11.4824,
   170.950,   22.0296,   11.4823,
   171.000,   22.0368,   11.4832,
   171.050,   22.0456,   11.4844,
   171.100,   22.0455,   11.4832,
   171.150,   22.0402,   11.4808,
   171.200,   22.0359,   11.4788,
   171.250,   22.0359,   11.4776,
   171.300,   22.0374,   11.4768,
   171.350,   22.0354,   11.4749,
   171.400,   22.0228,   11.4703,
   171.450,   22.0010,   11.4633,
   171.500,   22.0244,   11.4684,
   171.550,   21.9850,   11.4564,
   171.600,   21.9597,   11.4484,
   171.650,   21.9553,   11.4466,
   171.700,   21.9689,   11.4495,
   171.750,   21.9947,   11.4553,
   171.800,   22.0198,   11.4608,
   171.850,   22.0414,   11.4655,
   171.900,   22.0567,   11.4686,
   171.950,   22.0632,   11.4692,
   172.000,   22.0562,   11.4661,
   172.050,   22.0377,   11.4600,
   172.100,   22.0166,   11.4531,
   172.150,   22.0018,   11.4480,
   172.200,   21.9990,   11.4463,
   172.250,   22.0064,   11.4476,
   172.300,   22.0152,   11.4492,
   172.350,   22.0197,   11.4498,
   172.400,   22.0226,   11.4500,
   172.450,   22.0239,   11.4498,
   172.500,   22.0232,   11.4489,
   172.550,   22.0194,   11.4472,
   172.600,   22.0055,   11.4427,
   172.650,   21.9900,   11.4377,
   172.700,   21.9867,   11.4359,
   172.750,   21.9974,   11.4379,
   172.800,   22.0203,   11.4431,
   172.850,   22.0365,   11.4466,
   172.900,   21.9701,   11.4282,
   172.950,   21.9938,   11.4337,
   173.000,   22.0134,   11.4382,
   173.050,   22.0249,   11.4403,
   173.100,   22.0288,   11.4403,
   173.150,   22.0245,   11.4382,
   173.200,   22.0187,   11.4358,
   173.250,   22.0220,   11.4358,
   173.300,   22.0275,   11.4363,
   173.350,   22.0253,   11.4348,
   173.400,   22.0269,   11.4343,
   173.450,   22.0353,   11.4356,
   173.500,   22.0138,   11.4291,
   173.550,   22.0524,   11.4382,
   173.600,   22.0059,   11.4249,
   173.650,   22.0032,   11.4231,
   173.700,   22.0945,   11.4463,
   173.750,   22.1471,   11.4594,
   173.800,   22.1029,   11.4473,
   173.850,   22.1241,   11.4520,
   173.900,   22.1462,   11.4568,
