JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.549,     5.000,     0.010,     9.383,     0.000,     0.250,    14.549,   168.310,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,     0.000,     0.000, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   394.161,     3.283,     1.867,  2488.733,   151.532,     0.250,    17.161,   183.550,     1.000,     3.283,   -48.904,   142.955,   215.100,   321.742,    35.621,    49.595,    20.245,    12.301,     0.000,    96.492,    98.222, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   394.107,     3.551,     1.826,  2431.737,     0.000,     0.250,    17.107,   183.550,     0.000,     3.554,  -214.101,     0.000,   196.987,   322.995,    34.499,    53.594,    20.294,    12.301,     0.000,    97.182,    99.019, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   394.089,     3.430,     1.856,  2411.165,   300.231,     0.250,    17.089,   183.550,     1.000,     3.432,   107.298,   283.237,   210.181,   322.439,    31.729,    31.952,    20.257,    12.301,     0.000,    96.871,    98.652, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   394.040,     3.064,     1.860,  2398.447,     0.000,     0.250,    17.040,   183.550,     0.000,     3.066,  -176.706,     0.000,   206.783,   320.726,    27.677,    35.087,    20.208,    12.302,     0.000,    95.931,    97.668, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   394.001,     3.085,     1.783,  2371.230,    78.852,     0.250,    17.001,   183.550,     1.000,     3.086,   -55.296,    74.389,   246.396,   320.823,    26.812,    28.446,    20.202,    12.302,     0.000,    95.986,    97.700, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   393.969,     3.488,     1.798,  2356.170,     0.000,     0.250,    16.969,   183.550,     0.000,     3.489,  -172.276,     0.000,   209.856,   322.691,    27.355,    32.085,    20.201,    12.301,     0.000,    97.019,    98.591, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   393.963,     2.988,     1.837,  2370.837,    80.869,     0.250,    16.963,   183.550,     1.000,     2.988,   -40.628,    76.291,   250.159,   320.372,    24.013,    22.693,    20.202,    12.302,     0.000,    95.736,    97.519, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   393.952,     3.169,     1.885,  2383.669,     0.000,     0.250,    16.952,   183.550,     0.000,     3.171,  -153.056,     0.000,   214.480,   321.214,    22.200,    24.123,    20.201,    12.302,     0.000,    96.200,    97.955, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   393.923,     2.881,     1.876,  2346.872,    26.290,     0.250,    16.923,   183.550,     1.000,     2.882,   -91.845,    24.802,   248.975,   319.878,    20.144,    25.599,    20.506,    12.302,     0.000,    95.463,    98.483, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
