JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.033,     0.000,     0.250,    94.550,   937.870,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.610,     4.972,     0.046,  3351.881,   327.389,     0.250,    94.610,   937.870,     1.000,     4.967,   103.067,   308.857,   205.508,   329.678,    37.550,    44.070,    19.998,    11.901,     0.000,    97.586,   100.414, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.576,     4.941,     0.019,  1297.053,     0.000,     0.250,    94.576,   937.870,     0.000,     4.941,  -218.594,     0.000,   200.736,   329.534,    37.677,    52.120,    19.998,    11.901,     0.000,    97.507,   100.343, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.557,     4.911,     0.039,  3460.359,   346.039,     0.250,    94.557,   937.870,     1.000,     4.906,   138.186,   326.452,   211.805,   329.392,    35.267,    35.411,    19.997,    11.903,     0.000,    97.446,   100.314, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.401,     4.884,     0.034,  2351.272,     0.000,     0.250,    94.401,   937.870,     0.000,     4.884,  -212.998,     0.000,   201.721,   329.264,    35.358,    50.096,    19.997,    11.902,     0.000,    97.374,   100.236, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.313,     4.849,     0.052,  3395.902,   122.314,     0.250,    94.313,   937.870,     1.000,     4.849,   -46.402,   115.390,   233.420,   329.097,    32.146,    33.970,    19.996,    11.903,     0.000,    97.291,   100.199, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.134,     4.825,     0.063,  2765.841,     0.000,     0.250,    94.134,   937.870,     0.000,     4.825,  -162.016,     0.000,   237.130,   328.985,    34.273,    35.889,    19.995,    11.904,     0.000,    97.238,   100.153, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.002,     4.797,     0.066,  4018.826,   134.423,     0.250,    94.002,   937.870,     1.000,     4.797,   -17.375,   126.814,   238.533,   328.853,    29.723,    24.147,    19.994,    11.905,     0.000,    97.176,   100.104, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.833,     4.771,     0.045,  1818.899,     0.000,     0.250,    93.833,   932.380,     0.000,     4.771,  -182.184,     0.000,   211.213,   328.727,    29.947,    34.723,    19.993,    11.906,     0.000,    97.117,   100.043, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.750,     4.733,     0.051,  3988.955,    64.296,     0.250,    93.750,   932.380,     1.000,     4.733,   -71.566,    60.656,   252.588,   328.549,    26.980,    29.281,    19.993,    11.907,     0.000,    97.031,   100.009, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
