JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   392.778,     3.236,     1.041,    81.521,     0.000,     0.270,     5.926,    15.300,     0.000,     3.337,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.132,    12.200,     0.000,    93.227,    96.515, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   393.601,     1.029,     1.682,   232.009,   327.389,     0.270,     6.749,    45.870,     1.000,     1.029,   149.048,   308.857,   205.508,   311.378,    24.752,    29.187,    20.302,    12.583,     0.000,    92.805,    93.947, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   393.593,     1.053,     1.656,   230.802,     0.000,     0.270,     6.741,    45.870,     0.000,     1.054,  -173.166,     0.000,   200.736,   311.487,    25.019,    37.397,    20.305,    12.586,     0.000,    92.889,    94.011, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   393.577,     1.084,     1.643,   228.275,   346.039,     0.270,     6.725,    45.870,     1.000,     1.084,   183.619,   326.452,   211.805,   311.629,    22.476,    20.533,    20.307,    12.589,     0.000,    92.992,    94.132, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   393.557,     1.108,     1.654,   225.692,     0.000,     0.270,     6.705,    45.870,     0.000,     1.108,  -168.922,     0.000,   201.721,   311.735,    23.087,    35.820,    20.309,    12.592,     0.000,    93.076,    94.180, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   393.492,     1.137,     1.654,   217.752,   122.314,     0.270,     6.640,    45.870,     1.000,     1.137,    -2.968,   115.390,   233.420,   311.868,    20.035,    19.876,    20.311,    12.595,     0.000,    93.174,    94.298, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   393.396,     1.163,     1.682,   209.808,     0.000,     0.270,     6.544,    45.870,     0.000,     1.163,  -116.769,     0.000,   237.130,   311.986,    21.217,    20.696,    20.314,    12.598,     0.000,    93.264,    94.377, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   393.390,     1.192,     1.668,   209.936,   134.423,     0.270,     6.538,    45.870,     1.000,     1.192,    24.679,   126.814,   238.533,   312.118,    18.021,    10.529,    20.316,    12.601,     0.000,    93.361,    94.468, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   393.387,     1.217,     1.639,   209.473,     0.000,     0.270,     6.535,    45.870,     0.000,     1.218,  -140.728,     0.000,   211.213,   312.233,    18.411,    21.297,    20.318,    12.604,     0.000,    93.450,    94.536, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   393.360,     1.246,     1.664,   206.435,    64.296,     0.270,     6.508,    45.870,     1.000,     1.246,   -29.920,    60.656,   252.588,   312.365,    15.215,    15.584,    20.320,    12.607,     0.000,    93.547,    94.661, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
