JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   398.674,     4.922,     0.211,   524.065,     0.000,     0.250,    28.992,   373.590,     0.000,     4.923,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.013,    11.926,     0.000,     0.000,     0.000, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   399.383,     3.358,     0.925,  2491.406,   151.532,     0.250,    29.701,   373.590,     1.000,     3.358,   -49.765,   142.955,   215.100,   322.074,    35.868,    49.878,    20.250,    12.300,     0.000,    96.754,    98.487, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   399.312,     3.658,     0.923,  2434.674,     0.000,     0.250,    29.630,   373.590,     0.000,     3.659,  -215.323,     0.000,   196.987,   323.479,    34.847,    53.984,    20.300,    12.300,     0.000,    97.528,    99.330, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   399.282,     3.201,     0.929,  2420.438,   300.231,     0.250,    29.599,   373.590,     1.000,     3.201,   110.052,   283.237,   210.181,   321.363,    30.946,    31.058,    20.250,    12.300,     0.000,    96.349,    98.187, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   399.268,     3.356,     0.915,  2404.182,     0.000,     0.250,    29.586,   373.590,     0.000,     3.356,  -180.101,     0.000,   206.783,   322.069,    28.631,    36.184,    20.200,    12.300,     0.000,    96.748,    98.333, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   399.207,     3.099,     0.920,  2386.864,    78.852,     0.250,    29.525,   373.590,     1.000,     3.099,   -55.462,    74.389,   246.396,   320.889,    26.858,    28.500,    20.200,    12.300,     0.000,    96.086,    97.804, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   399.169,     3.497,     0.907,  2366.517,     0.000,     0.250,    29.487,   373.590,     0.000,     3.498,  -172.407,     0.000,   209.856,   322.743,    27.393,    32.127,    20.200,    12.300,     0.000,    97.113,    98.711, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   399.188,     2.999,     0.923,  2380.806,    80.869,     0.250,    29.506,   373.590,     1.000,     3.000,   -40.763,    76.291,   250.159,   320.426,    24.051,    22.737,    20.200,    12.300,     0.000,    95.830,    97.617, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   399.212,     3.359,     0.909,  2393.245,     0.000,     0.250,    29.530,   373.590,     0.000,     3.359,  -155.281,     0.000,   214.480,   322.097,    22.825,    24.839,    20.200,    12.300,     0.000,    96.756,    98.386, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   399.186,     2.899,     0.904,  2369.866,    26.290,     0.250,    29.504,   373.590,     1.000,     2.899,   -92.049,    24.802,   248.975,   319.958,    20.201,    25.666,    20.547,    12.300,     0.000,    95.571,    98.756, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
