JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.357,     0.000,     0.250,   106.550,  1916.930,     0.000,     5.000,  -222.317,     0.000,   201.218,   329.813,    39.201,    54.521,    20.000,    11.900,     0.000,    97.644,   100.490, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.618,     4.965,     0.021,  3232.626,   137.848,     0.250,   106.618,  1916.930,     1.000,     4.965,   -90.047,   130.045,   217.207,   329.647,    43.627,    64.024,    19.999,    11.901,     0.000,    97.563,   100.401, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.575,     4.940,     0.004,  1313.641,     0.000,     0.250,   106.575,  1916.930,     0.000,     4.940,  -203.623,     0.000,   219.419,   329.527,    39.600,    53.916,    19.998,    11.901,     0.000,    97.504,   100.353, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.559,     4.911,     0.008,  3457.262,   292.942,     0.250,   106.559,  1916.930,     1.000,     4.910,    33.594,   276.361,   204.024,   329.392,    52.101,    65.297,    19.997,    11.903,     0.000,    97.444,   100.279, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.400,     4.889,     0.013,  2439.998,     0.000,     0.250,   106.400,  1916.930,     0.000,     4.889,  -201.428,     0.000,   233.013,   329.285,    42.226,    62.931,    19.996,    11.903,     0.000,    97.391,   100.229, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.314,     4.854,     0.015,  3621.099,   140.217,     0.250,   106.314,  1916.930,     1.000,     4.854,   -64.058,   132.281,   224.580,   329.122,    40.727,    51.070,    19.995,    11.904,     0.000,    97.314,   100.177, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.137,     4.829,     0.016,  2790.393,     0.000,     0.250,   106.137,  1916.930,     0.000,     4.829,  -149.765,     0.000,   247.775,   329.003,    32.532,    36.004,    19.994,    11.905,     0.000,    97.259,   100.165, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.003,     4.804,     0.028,  4107.200,   146.565,     0.250,   106.003,  1916.930,     1.000,     4.804,   -11.672,   138.269,   235.855,   328.885,    30.310,    26.600,    19.994,    11.906,     0.000,    97.203,   100.123, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.835,     4.783,    -0.004,  1713.837,     0.000,     0.250,   105.835,  1880.440,     0.000,     4.783,  -150.522,     0.000,   247.803,   328.784,    33.268,    36.273,    19.993,    11.907,     0.000,    97.158,   100.052, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.760,     0.032,  4277.570,    53.149,     0.250,   105.749,  1880.440,     1.000,     4.760,   -84.812,    50.140,   251.202,   328.675,    27.202,    30.277,    19.992,    11.908,     0.000,    97.106,   100.058, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
