JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.033,     0.000,     0.250,    28.550,   651.670,     1.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.536,     4.852,     0.300,  2680.595,   151.532,     0.250,    28.536,   651.670,     1.000,     4.852,   -68.172,   142.955,   215.100,   329.111,    41.314,    55.802,    19.997,    11.903,     0.000,    97.298,   100.109, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.598,     4.742,     0.248,  2223.689,     0.000,     0.250,    28.598,   651.670,     1.000,     4.742,  -228.333,     0.000,   196.987,   328.590,    38.642,    58.088,    19.995,    11.907,     0.000,    97.050,    99.865, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.546,     4.065,     0.288,  2561.444,   300.231,     0.250,    28.546,   651.670,     1.000,     4.065,    99.643,   283.237,   210.181,   325.414,    33.944,    34.416,    20.079,    12.070,     0.000,    96.648,    98.993, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.416,     3.021,     0.249,  2189.010,     0.000,     0.250,    28.416,   651.670,     1.000,     3.100,  -176.199,     0.000,   206.783,   320.525,    27.535,    34.922,    20.265,    12.325,     0.000,    95.999,    97.828, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.278,     3.226,     0.273,  2382.303,    78.852,     0.250,    28.278,   651.670,     1.000,     3.257,   -56.937,    74.389,   246.396,   321.474,    27.271,    28.976,    20.302,    12.321,     0.000,    96.496,    98.418, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.109,     2.974,     0.285,  2458.759,     0.000,     0.250,    28.109,   651.670,     1.000,     3.099,  -166.259,     0.000,   209.856,   320.314,    25.662,    30.139,    20.271,    12.327,     0.000,    95.896,    97.793, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.993,     2.942,     0.292,  2497.203,    80.869,     0.250,    27.993,   629.190,     1.000,     2.951,   -40.088,    76.291,   250.159,   320.157,    23.863,    22.518,    20.225,    12.324,     0.000,    95.793,    97.525, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.833,     2.711,     0.267,  2251.129,     0.000,     0.250,    27.833,   629.190,     1.000,     2.800,  -147.722,     0.000,   214.480,   319.089,    20.721,    22.393,    20.228,    12.331,     0.000,    95.250,    97.086, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.750,     3.217,     0.284,  2394.299,    26.290,     0.250,    27.750,   629.190,     1.000,     3.240,   -95.784,    24.802,   248.975,   321.435,    21.246,    26.879,    20.214,    12.320,     0.000,    96.467,    98.126, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
