JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   392.515,     4.999,     0.006,    94.971,     0.000,     0.250,    19.515,   927.820,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.656,   100.432, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.536,     4.791,     0.013,     0.062,   151.532,     0.250,    18.536,   927.820,     1.000,     4.791,   -67.417,   142.955,   215.100,   328.824,    41.085,    55.562,    19.997,    11.905,     0.000,    97.172,    99.984, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.583,     4.649,     0.009,    -2.503,     0.000,     0.250,    18.583,   927.820,     0.000,     4.649,  -227.206,     0.000,   196.987,   328.150,    38.307,    57.736,    19.994,    11.910,     0.000,    96.857,    99.670, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     4.487,     0.004,     2.826,   300.231,     0.250,    18.535,   927.820,     1.000,     4.486,    94.545,   283.237,   210.181,   327.384,    35.451,    36.038,    19.993,    11.917,     0.000,    96.502,    99.355, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.410,     4.393,    -0.001,    -3.879,     0.000,     0.250,    18.410,   927.820,     0.000,     4.393,  -192.517,     0.000,   206.783,   326.946,    32.215,    40.139,    19.993,    11.925,     0.000,    96.332,    99.189, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.273,     4.246,     0.005,     0.926,    78.852,     0.250,    18.273,   927.820,     1.000,     4.246,   -69.065,    74.389,   246.396,   326.254,    30.749,    32.847,    19.994,    11.932,     0.000,    96.022,    98.885, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.097,     4.121,     0.009,     2.668,     0.000,     0.250,    18.097,   927.820,     0.000,     4.121,  -179.847,     0.000,   209.856,   325.664,    29.537,    34.502,    19.995,    11.940,     0.000,    95.769,    98.640, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.985,     3.991,     0.007,     1.997,    80.869,     0.250,    17.985,   887.710,     1.000,     3.991,   -52.457,    76.291,   250.159,   325.055,    27.368,    26.484,    19.998,    11.948,     0.000,    95.509,    98.393, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.825,     3.540,     0.008,    -3.143,     0.000,     0.250,    17.825,   887.710,     0.000,     3.904,  -157.419,     0.000,   214.480,   322.944,    23.430,    25.525,    20.015,    11.985,     0.000,    94.671,    97.554, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.741,     3.399,     0.014,     0.470,    26.290,     0.250,    17.741,   887.710,     1.000,     3.871,   -97.938,    24.802,   248.975,   322.285,    21.854,    27.575,    20.029,    12.006,     0.000,    94.477,    97.338, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
