JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.105,     0.000,     0.250,    24.550,   667.100,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.553,     4.843,     0.325,  2646.134,   151.532,     0.250,    24.553,   667.100,     1.000,     4.843,   -68.068,   142.955,   215.100,   329.071,    41.283,    55.769,    19.997,    11.903,     0.000,    97.278,   100.090, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.623,     4.080,     0.277,  2272.364,     0.000,     0.250,    24.623,   667.100,     0.000,     4.080,  -220.405,     0.000,   196.987,   325.483,    36.310,    55.599,    20.094,    12.095,     0.000,    96.886,    99.088, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.567,     3.110,     0.311,  2524.482,   300.231,     0.250,    24.567,   667.100,     1.000,     3.139,   111.136,   283.237,   210.181,   320.939,    30.639,    30.704,    20.260,    12.317,     0.000,    96.172,    97.969, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.431,     3.301,     0.279,  2250.968,     0.000,     0.250,    24.431,   667.100,     0.000,     3.353,  -179.481,     0.000,   206.783,   321.824,    28.456,    35.984,    20.300,    12.315,     0.000,    96.645,    98.570, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.295,     3.078,     0.300,  2379.205,    78.852,     0.250,    24.295,   667.100,     1.000,     3.162,   -55.222,    74.389,   246.396,   320.794,    26.791,    28.422,    20.265,    12.320,     0.000,    96.108,    97.978, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.133,     3.006,     0.309,  2428.131,     0.000,     0.250,    24.133,   667.100,     0.000,     3.040,  -166.601,     0.000,   209.856,   320.449,    25.757,    30.250,    20.218,    12.318,     0.000,    95.909,    97.609, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.016,     2.820,     0.318,  2460.601,    80.869,     0.250,    24.016,   667.100,     1.000,     2.874,   -38.680,    76.291,   250.159,   319.595,    23.474,    22.061,    20.220,    12.323,     0.000,    95.468,    97.253, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.851,     3.264,     0.298,  2294.709,     0.000,     0.250,    23.851,   663.950,     0.000,     3.308,  -154.165,     0.000,   214.480,   321.654,    22.511,    24.480,    20.210,    12.315,     0.000,    96.551,    98.206, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.772,     2.846,     0.312,  2380.669,    26.290,     0.250,    23.772,   663.950,     1.000,     2.893,   -91.428,    24.802,   248.975,   319.712,    20.028,    25.463,    20.219,    12.322,     0.000,    95.529,    97.342, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
