JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.018,     0.000,     0.250,    56.550,  1999.040,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.552,     4.917,     0.053,  2808.579,   151.532,     0.250,    56.552,  1999.040,     1.000,     4.917,   -68.987,   142.955,   215.100,   329.419,    41.563,    56.059,    19.998,    11.902,     0.000,    97.450,   100.258, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.581,     4.856,     0.036,  1828.821,     0.000,     0.250,    56.581,  1999.040,     0.000,     4.856,  -229.723,     0.000,   196.987,   329.133,    39.057,    58.521,    19.997,    11.903,     0.000,    97.312,   100.124, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.538,     4.792,     0.063,  2967.478,   300.231,     0.250,    56.538,  1999.040,     1.000,     4.790,    90.798,   283.237,   210.181,   328.826,    36.574,    37.220,    19.995,    11.906,     0.000,    97.167,   100.020, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.411,     4.748,     0.037,  1685.974,     0.000,     0.250,    56.411,  1999.040,     0.000,     4.748,  -196.811,     0.000,   206.783,   328.620,    33.489,    41.485,    19.994,    11.908,     0.000,    97.074,    99.950, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.282,     4.679,     0.054,  2560.336,    78.852,     0.250,    56.282,  1999.040,     1.000,     4.679,   -74.282,    74.389,   246.396,   328.293,    32.289,    34.485,    19.993,    11.910,     0.000,    96.920,    99.805, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.100,     4.617,     0.058,  2801.498,     0.000,     0.250,    56.100,  1999.040,     0.000,     4.617,  -185.840,     0.000,   209.856,   328.002,    31.302,    36.392,    19.992,    11.912,     0.000,    96.784,    99.682, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.991,     4.560,     0.060,  2878.494,    80.869,     0.250,    55.991,  1978.810,     1.000,     4.560,   -59.278,    76.291,   250.159,   327.732,    29.364,    28.632,    19.992,    11.915,     0.000,    96.660,    99.575, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.828,     4.509,     0.039,  1822.817,     0.000,     0.250,    55.828,  1978.810,     0.000,     4.509,  -168.969,     0.000,   214.480,   327.490,    26.776,    29.183,    19.991,    11.917,     0.000,    96.552,    99.496, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.743,     4.450,     0.052,  2630.170,    26.290,     0.250,    55.743,  1978.810,     1.000,     4.450,  -110.526,    24.802,   248.975,   327.214,    25.501,    31.587,    19.991,    11.920,     0.000,    96.426,    99.382, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
