JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.102,     0.000,     0.250,    22.550,   632.350,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.561,     4.833,     0.340,  2618.753,   151.532,     0.250,    22.561,   632.350,     1.000,     4.833,   -67.942,   142.955,   215.100,   329.024,    41.244,    55.729,    19.997,    11.903,     0.000,    97.254,   100.067, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.634,     3.663,     0.295,  2293.229,     0.000,     0.250,    22.634,   632.350,     0.000,     3.764,  -215.432,     0.000,   196.987,   323.522,    34.878,    54.019,    20.226,    12.308,     0.000,    97.523,    99.025, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.578,     3.284,     0.325,  2505.630,   300.231,     0.250,    22.578,   632.350,     1.000,     3.312,   109.072,   283.237,   210.181,   321.746,    31.223,    31.376,    20.279,    12.313,     0.000,    96.584,    98.421, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.439,     3.790,     0.298,  2276.219,     0.000,     0.250,    22.439,   632.350,     0.000,     3.860,  -185.280,     0.000,   206.783,   324.111,    30.108,    37.845,    20.275,    12.308,     0.000,    97.848,    99.572, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.303,     2.837,     0.316,  2377.126,    78.852,     0.250,    22.303,   632.350,     1.000,     2.883,   -52.409,    74.389,   246.396,   319.676,    26.009,    27.509,    20.244,    12.320,     0.000,    95.492,    97.347, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.143,     3.619,     0.324,  2410.360,     0.000,     0.250,    22.143,   632.350,     0.000,     3.719,  -173.878,     0.000,   209.856,   323.322,    27.813,    32.599,    20.203,    12.309,     0.000,    97.421,    98.957, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.026,     2.827,     0.332,  2441.841,    80.869,     0.250,    22.026,   632.350,     1.000,     2.867,   -38.762,    76.291,   250.159,   319.628,    23.497,    22.087,    20.217,    12.320,     0.000,    95.462,    97.249, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.860,     3.660,     0.317,  2308.984,     0.000,     0.250,    21.860,   623.110,     0.000,     3.758,  -158.839,     0.000,   214.480,   323.506,    23.834,    25.979,    20.202,    12.309,     0.000,    97.526,    99.096, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.782,     2.791,     0.329,  2376.624,    26.290,     0.250,    21.782,   623.110,     1.000,     2.847,   -90.793,    24.802,   248.975,   319.461,    19.852,    25.256,    20.217,    12.320,     0.000,    95.369,    97.222, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.609,     3.431,     0.319,  2267.409,     0.000,     0.250,    21.609,   623.110,     0.000,     3.558,  -112.959,     0.000,   249.288,   322.438,    18.524,    21.285,    20.384,    12.313,     0.000,    96.961,    99.361, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
