JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.058,     0.000,     0.250,    90.550,  1246.100,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.590,     4.968,     0.076,  3319.882,   327.389,     0.250,    90.590,  1246.100,     1.000,     4.962,   103.114,   308.857,   205.508,   329.660,    37.536,    44.055,    19.998,    11.902,     0.000,    97.579,   100.405, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.578,     4.928,     0.038,  1392.963,     0.000,     0.250,    90.578,  1246.100,     0.000,     4.928,  -218.429,     0.000,   200.736,   329.470,    37.627,    52.068,    19.998,    11.902,     0.000,    97.478,   100.312, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.551,     4.895,     0.087,  3456.133,   346.039,     0.250,    90.551,  1246.100,     1.000,     4.888,   138.389,   326.452,   211.805,   329.314,    35.206,    35.348,    19.996,    11.904,     0.000,    97.414,   100.277, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.404,     4.848,     0.057,  2243.844,     0.000,     0.250,    90.404,  1246.100,     0.000,     4.848,  -212.554,     0.000,   201.721,   329.091,    35.225,    49.958,    19.996,    11.904,     0.000,    97.298,   100.153, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.307,     4.807,     0.076,  3231.181,   122.314,     0.250,    90.307,  1246.100,     1.000,     4.807,   -45.897,   115.390,   233.420,   328.901,    31.995,    33.813,    19.995,    11.906,     0.000,    97.207,   100.105, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.126,     4.772,     0.054,  2801.956,     0.000,     0.250,    90.126,  1246.100,     0.000,     4.772,  -161.333,     0.000,   237.130,   328.733,    34.061,    35.668,    19.994,    11.907,     0.000,    97.130,   100.034, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.997,     4.735,     0.088,  3886.261,   134.423,     0.250,    89.997,  1192.810,     1.000,     4.735,   -16.614,   126.814,   238.533,   328.556,    29.496,    23.910,    19.993,    11.909,     0.000,    97.049,    99.964, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.830,     4.695,     0.038,  1906.232,     0.000,     0.250,    89.830,  1192.810,     0.000,     4.695,  -181.260,     0.000,   211.213,   328.367,    29.672,    34.435,    19.992,    11.911,     0.000,    96.964,    99.874, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.654,     0.101,  3717.420,    64.296,     0.250,    89.749,  1192.810,     1.000,     4.654,   -70.584,    60.656,   252.588,   328.175,    26.683,    28.970,    19.991,    11.912,     0.000,    96.876,    99.834, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
