JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.551,     4.998,     0.001,     0.598,     0.000,     0.250,    10.551,   113.520,     0.000,     4.998,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.641,   100.416, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.541,     2.719,     0.008,     2.875,   151.532,     0.250,    10.541,   113.520,     1.000,     3.175,   -42.158,   142.955,   215.100,   319.130,    33.712,    47.371,    20.152,    12.235,     0.000,    94.523,    96.503, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.582,     1.603,     0.011,     3.558,     0.000,     0.250,    10.582,   113.520,     0.000,     2.417,  -191.601,     0.000,   196.987,   313.996,    28.352,    46.240,    20.261,    12.440,     0.000,    93.225,    94.798, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     1.745,     0.016,     4.130,   300.231,     0.250,    10.535,   113.520,     1.000,     2.550,   127.111,   283.237,   210.181,   314.638,    26.257,    25.411,    20.263,    12.448,     0.000,    93.650,    95.165, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.410,     1.381,     0.014,     3.716,     0.000,     0.250,    10.410,   113.520,     0.000,     1.903,  -157.347,     0.000,   206.783,   312.984,    22.452,    28.694,    20.303,    12.505,     0.000,    93.136,    94.644, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.275,     1.695,     0.015,     4.103,    78.852,     0.250,    10.275,   113.520,     1.000,     2.474,   -39.268,    74.389,   246.396,   314.413,    22.461,    23.178,    20.272,    12.467,     0.000,    93.664,    95.153, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.097,     1.522,     0.015,     4.246,     0.000,     0.250,    10.097,   113.520,     0.000,     2.426,  -149.506,     0.000,   209.856,   313.624,    21.132,    24.606,    20.288,    12.490,     0.000,    93.395,    94.890, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.987,     1.653,     0.016,     4.266,    80.869,     0.250,     9.987,    81.900,     1.000,     2.524,   -25.295,    76.291,   250.159,   314.224,    19.868,    17.653,    20.287,    12.492,     0.000,    93.744,    95.193, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.826,     1.578,     0.016,     4.015,     0.000,     0.250,     9.826,    81.900,     0.000,     2.464,  -134.757,     0.000,   214.480,   313.879,    17.242,    18.115,    20.289,    12.504,     0.000,    93.643,    95.092, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.741,     1.642,     0.014,     4.256,    26.290,     0.250,     9.741,    81.900,     1.000,     2.491,   -77.533,    24.802,   248.975,   314.170,    16.269,    20.870,    20.290,    12.505,     0.000,    93.812,    95.247, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
