JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.086,     0.000,     0.250,    30.550,   473.250,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.584,     3.890,     0.385,  2560.244,   151.532,     0.250,    30.584,   473.250,     0.100,     3.904,  -184.933,    14.295,   215.100,   324.576,    37.757,    51.995,    20.215,    12.303,     0.000,    98.073,    99.476, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.659,     3.379,     0.350,  2339.580,     0.000,     0.250,    30.659,   473.250,     0.000,     3.417,  -212.072,     0.000,   196.987,   322.191,    33.924,    52.943,    20.268,    12.307,     0.000,    96.783,    98.542, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.602,     3.888,     0.371,  2465.017,   300.231,     0.250,    30.602,   473.250,     0.100,     3.896,  -153.084,    28.324,   210.181,   324.567,    33.306,    33.716,    20.284,    12.303,     0.000,    98.069,    99.788, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.460,     3.006,     0.354,  2330.038,     0.000,     0.250,    30.460,   473.250,     0.000,     3.049,  -176.027,     0.000,   206.783,   320.456,    27.487,    34.866,    20.244,    12.312,     0.000,    95.857,    97.700, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.325,     3.870,     0.365,  2382.327,    78.852,     0.250,    30.325,   473.250,     0.100,     3.882,  -131.507,     7.439,   246.396,   324.484,    29.440,    31.419,    20.200,    12.304,     0.000,    98.026,    99.449, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.171,     2.919,     0.370,  2388.805,     0.000,     0.250,    30.171,   473.250,     0.000,     2.952,  -165.598,     0.000,   209.856,   320.052,    25.478,    29.924,    20.209,    12.311,     0.000,    95.628,    97.392, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.053,     3.871,     0.377,  2412.226,    80.869,     0.250,    30.053,   473.250,     0.100,     3.888,  -119.688,     7.629,   250.159,   324.491,    26.954,    26.030,    20.200,    12.304,     0.000,    98.030,    99.496, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.883,     3.023,     0.369,  2339.796,     0.000,     0.250,    29.883,   467.530,     0.000,     3.059,  -151.356,     0.000,   214.480,   320.538,    21.725,    23.573,    20.208,    12.310,     0.000,    95.892,    97.673, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.806,     3.824,     0.376,  2368.891,    26.290,     0.250,    29.806,   467.530,     0.100,     3.847,  -125.316,     2.480,   248.975,   324.272,    23.301,    29.198,    20.312,    12.304,     0.000,    97.912,    99.860, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
