JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.004,     0.000,     0.250,    86.550,   882.360,     0.000,     5.000,  -222.317,     0.000,   201.218,   329.813,    39.201,    54.521,    20.000,    11.900,     0.000,    97.644,   100.490, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.617,     4.963,     0.019,   -35.546,   137.848,     0.250,    86.617,   882.360,     1.000,     4.963,   -90.017,   130.045,   217.207,   329.636,    43.618,    64.014,    19.999,    11.901,     0.000,    97.559,   100.396, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.575,     4.936,     0.024,    12.473,     0.000,     0.250,    86.575,   882.360,     0.000,     4.936,  -203.580,     0.000,   219.419,   329.511,    39.587,    53.902,    19.998,    11.902,     0.000,    97.499,   100.346, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.559,     4.906,     0.025,     4.826,   292.942,     0.250,    86.559,   882.360,     1.000,     4.906,    33.668,   276.361,   204.024,   329.369,    52.076,    65.271,    19.997,    11.903,     0.000,    97.436,   100.269, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.400,     4.885,     0.029,    29.163,     0.000,     0.250,    86.400,   882.360,     0.000,     4.885,  -201.378,     0.000,   233.013,   329.267,    42.210,    62.914,    19.996,    11.904,     0.000,    97.385,   100.221, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.314,     4.851,     0.028,    71.348,   140.217,     0.250,    86.314,   882.360,     1.000,     4.851,   -64.016,   132.281,   224.580,   329.107,    40.714,    51.055,    19.995,    11.905,     0.000,    97.311,   100.171, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.137,     4.827,     0.029,    15.901,     0.000,     0.250,    86.137,   882.360,     0.000,     4.827,  -149.732,     0.000,   247.775,   328.991,    32.522,    35.994,    19.994,    11.906,     0.000,    97.257,   100.160, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.003,     4.802,     0.034,    24.216,   146.565,     0.250,    86.003,   882.360,     1.000,     4.802,   -11.644,   138.269,   235.855,   328.874,    30.301,    26.591,    19.994,    11.907,     0.000,    97.201,   100.118, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.835,     4.781,     0.011,   -22.868,     0.000,     0.250,    85.835,   868.410,     0.000,     4.781,  -150.494,     0.000,   247.803,   328.774,    33.260,    36.264,    19.993,    11.908,     0.000,    97.156,   100.048, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.756,     0.032,    71.097,    53.149,     0.250,    85.749,   868.410,     1.000,     4.756,   -84.773,    50.140,   251.202,   328.660,    27.190,    30.265,    19.992,    11.908,     0.000,    97.102,   100.051, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
