JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.035,     0.000,     0.250,    46.550,   883.200,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.539,     4.902,     0.111,  2702.291,   151.532,     0.250,    46.539,   883.200,     1.000,     4.902,   -68.805,   142.955,   215.100,   329.351,    41.507,    56.002,    19.998,    11.902,     0.000,    97.416,   100.225, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.583,     4.797,     0.085,  2073.219,     0.000,     0.250,    46.583,   883.200,     0.000,     4.797,  -229.008,     0.000,   196.987,   328.854,    38.843,    58.298,    19.996,    11.905,     0.000,    97.177,    99.990, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     4.674,     0.115,  2715.911,   300.231,     0.250,    46.535,   883.200,     1.000,     4.673,    92.241,   283.237,   210.181,   328.271,    36.140,    36.766,    19.994,    11.909,     0.000,    96.900,    99.756, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.410,     4.592,     0.082,  1957.966,     0.000,     0.250,    46.410,   883.200,     0.000,     4.592,  -194.919,     0.000,   206.783,   327.883,    32.926,    40.893,    19.993,    11.914,     0.000,    96.730,    99.604, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.274,     4.477,     0.103,  2424.447,    78.852,     0.250,    46.274,   883.200,     1.000,     4.477,   -71.841,    74.389,   246.396,   327.340,    31.565,    33.721,    19.992,    11.918,     0.000,    96.480,    99.363, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.096,     4.366,     0.110,  2615.731,     0.000,     0.250,    46.096,   883.200,     0.000,     4.366,  -182.795,     0.000,   209.856,   326.816,    30.401,    35.434,    19.994,    11.927,     0.000,    96.272,    99.151, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.986,     3.164,     0.114,  2614.752,    80.869,     0.250,    45.986,   869.570,     1.000,     3.681,   -42.698,    76.291,   250.159,   321.195,    24.591,    23.363,    20.147,    12.171,     0.000,    95.165,    97.512, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.825,     2.334,     0.103,  2061.692,     0.000,     0.250,    45.825,   869.570,     0.000,     3.096,  -143.374,     0.000,   214.480,   317.348,    19.536,    20.970,    20.334,    12.381,     0.000,    94.666,    96.731, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.741,     2.345,     0.115,  2459.666,    26.290,     0.250,    45.741,   869.570,     1.000,     3.097,   -85.614,    24.802,   248.975,   317.402,    18.433,    23.556,    20.342,    12.396,     0.000,    94.805,    96.834, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.581,     1.990,     0.102,  1967.466,     0.000,     0.250,    45.581,   869.570,     0.000,     2.879,   -96.289,     0.000,   249.288,   315.765,    13.952,    15.860,    20.340,    12.429,     0.000,    94.142,    96.124, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.538,     2.123,     0.120,  2444.608,    12.119,     0.250,    45.538,   869.570,     1.000,     2.854,   -67.809,    11.433,   259.072,   316.377,    10.558,    11.380,    20.319,    12.429,     0.000,    94.480,    96.391, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.479,     2.132,     0.100,  2006.582,     0.000,     0.250,    45.479,   869.570,     0.000,     2.793,   -75.748,     0.000,   258.338,   316.417,     7.845,     9.825,    20.322,    12.433,     0.000,    94.540,    96.464, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.435,     2.268,     0.114,  2389.091,    18.140,     0.250,    45.435,   869.570,     1.000,     2.899,   -44.041,    17.113,   265.790,   317.044,     4.633,     5.266,    20.318,    12.433,     0.000,    94.888,    96.806, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.441,     2.303,     0.044,  2319.265,     0.000,     0.250,    45.441,   869.570,     0.000,     2.803,   -72.304,     0.000,   243.833,   317.205,     3.760,    -4.829,    20.359,    12.481,     0.000,    95.346,    97.134, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.570,     2.364,     0.094,  2413.132,   186.001,     0.250,    45.570,   869.570,     1.000,     2.860,    76.115,   175.473,   237.844,   317.486,    14.077,     5.639,    20.375,    12.455,     0.000,    95.304,    97.152, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.663,     2.121,     0.094,  1849.995,     0.000,     0.250,    45.663,   869.570,     0.000,     2.726,  -170.925,     0.000,   204.369,   316.370,    23.239,    35.684,    20.612,    12.444,     0.000,    94.591,    97.340, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.500,    34.699,   390.739,     1.997,     0.126,  2789.862,   161.559,     0.250,    45.739,   869.570,     1.000,     2.798,    28.178,   152.414,   230.651,   315.801,    18.915,    20.172,    20.653,    12.424,     0.000,    94.120,    97.249, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.000,    33.476,   390.750,     1.928,     0.101,  1943.831,     0.000,     0.250,    45.750,   869.570,     0.000,     2.692,  -172.838,     0.000,   203.945,   315.480,    25.250,    36.053,    20.535,    12.426,     0.000,    93.961,    96.574, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
