JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,    11.648,     0.000,     0.250,   110.550,  1641.290,     0.000,     5.000,  -222.317,     0.000,   201.218,   329.813,    39.201,    54.521,    20.000,    11.900,     0.000,    97.644,   100.490, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.623,     4.960,     0.015,  2944.738,   137.848,     0.250,   110.623,  1641.290,     1.000,     4.960,   -89.981,   130.045,   217.207,   329.624,    43.607,    64.003,    19.999,    11.901,     0.000,    97.551,   100.390, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.576,     4.933,    -0.001,  1391.902,     0.000,     0.250,   110.576,  1641.290,     0.000,     4.933,  -203.537,     0.000,   219.419,   329.495,    39.574,    53.888,    19.998,    11.901,     0.000,    97.488,   100.338, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.561,     4.903,     0.008,  3429.203,   292.942,     0.250,   110.561,  1641.290,     1.000,     4.903,    33.719,   276.361,   204.024,   329.353,    52.059,    65.254,    19.997,    11.903,     0.000,    97.425,   100.260, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.401,     4.886,     0.008,  2512.242,     0.000,     0.250,   110.401,  1641.290,     0.000,     4.886,  -201.396,     0.000,   233.013,   329.274,    42.215,    62.920,    19.996,    11.903,     0.000,    97.386,   100.223, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.314,     4.850,     0.017,  3872.848,   140.217,     0.250,   110.314,  1641.290,     1.000,     4.850,   -64.007,   132.281,   224.580,   329.104,    40.711,    51.052,    19.995,    11.904,     0.000,    97.305,   100.168, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.142,     4.824,     0.013,  2831.526,     0.000,     0.250,   110.142,  1641.290,     0.000,     4.824,  -149.699,     0.000,   247.775,   328.979,    32.512,    35.983,    19.994,    11.905,     0.000,    97.246,   100.153, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.002,     4.792,     0.028,  4170.906,   146.565,     0.250,   110.002,  1641.290,     1.000,     4.792,   -11.522,   138.269,   235.855,   328.828,    30.265,    26.553,    19.993,    11.906,     0.000,    97.174,   100.095, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.838,     4.764,    -0.007,  1565.348,     0.000,     0.250,   109.838,  1633.960,     0.000,     4.764,  -150.285,     0.000,   247.803,   328.695,    33.196,    36.197,    19.992,    11.908,     0.000,    97.116,   100.009, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.748,     4.737,     0.034,  4583.946,    53.149,     0.250,   109.748,  1633.960,     1.000,     4.737,   -84.531,    50.140,   251.202,   328.566,    27.118,    30.189,    19.992,    11.909,     0.000,    97.055,   100.005, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.610,     4.719,     0.023,  1536.624,     0.000,     0.250,   109.610,  1633.960,     0.000,     4.719,  -121.681,     0.000,   258.674,   328.483,    26.822,    25.050,    19.991,    11.910,     0.000,    97.020,   100.012, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.594,     4.701,     0.022,  3774.172,    93.408,     0.250,   109.594,  1633.960,     1.000,     4.701,   -14.645,    88.121,   261.024,   328.399,    20.353,    15.037,    19.990,    11.911,     0.000,    96.983,   100.015, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.479,     4.687,    -0.004,  1817.691,     0.000,     0.250,   109.479,  1633.960,     0.000,     4.687,   -96.296,     0.000,   265.720,   328.331,    17.938,    15.748,    19.990,    11.912,     0.000,    96.954,   100.024, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.480,     4.671,     0.052,  3274.966,    70.010,     0.250,   109.480,  1633.960,     1.000,     4.671,    -5.895,    66.047,   274.583,   328.254,    11.734,     6.537,    19.989,    11.913,     0.000,    96.926,   100.057, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.447,     4.657,     0.004,  1453.491,     0.000,     0.250,   109.447,  1633.960,     0.000,     4.657,  -123.144,     0.000,   259.752,   328.188,    27.185,    27.522,    19.988,    11.916,     0.000,    96.909,    99.913, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.575,     4.634,     0.001,  2232.884,   180.432,     0.250,   109.575,  1633.960,     1.000,     4.634,    22.824,   170.219,   231.286,   328.079,    25.375,    25.227,    19.987,    11.917,     0.000,    96.864,    99.832, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.659,     4.617,    -0.017,  1461.334,     0.000,     0.250,   109.659,  1633.960,     0.000,     4.617,  -133.160,     0.000,   253.571,   328.002,    27.308,    31.422,    19.987,    11.918,     0.000,    96.830,    99.775, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
