$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,T(C)
    13.200,    4.43
    13.250,    4.42
    13.300,    4.42
    13.350,    4.42
    13.400,    4.42
    13.450,    4.42
    13.500,    4.42
    13.550,    4.42
    13.600,    4.42
    13.650,    4.42
    13.700,    4.42
    13.750,    4.42
    13.800,    4.41
    13.850,    4.41
    13.900,    4.41
    13.950,    4.41
    14.000,    4.41
    14.050,    4.40
    14.100,    4.40
    14.150,    4.40
    14.200,    4.40
    14.250,    4.40
    14.300,    4.40
    14.350,    4.39
    14.400,    4.39
    14.450,    4.39
    14.500,    4.39
    14.550,    4.40
    14.600,    4.40
    14.650,    4.40
    14.700,    4.40
    14.750,    4.40
    14.800,    4.40
    14.850,    4.40
    14.900,    4.40
    14.950,    4.40
    15.000,    4.39
    15.050,    4.39
    15.100,    4.39
    15.150,    4.39
    15.200,    4.39
    15.250,    4.39
    15.300,    4.39
    15.350,    4.39
    15.400,    4.39
    15.450,    4.39
    15.500,    4.39
    15.550,    4.39
    15.600,    4.39
    15.650,    4.39
    15.700,    4.39
    15.750,    4.39
    15.800,    4.39
    15.850,    4.39
    15.900,    4.39
    15.950,    4.39
    16.000,    4.39
    16.050,    4.39
    16.100,    4.39
    16.150,    4.39
    16.200,    4.39
    16.250,    4.39
    16.300,    4.38
    16.350,    4.38
    16.400,    4.38
    16.450,    4.38
    16.500,    4.38
    16.550,    4.39
    16.600,    4.39
    16.650,    4.39
    16.700,    4.39
    16.750,    4.39
    16.800,    4.39
    16.850,    4.39
    16.900,    4.39
    16.950,    4.38
    17.000,    4.38
    17.050,    4.38
    17.100,    4.38
    17.150,    4.38
    17.200,    4.38
    17.250,    4.38
    17.300,    4.38
    17.350,    4.37
    17.400,    4.37
    17.450,    4.37
    17.500,    4.37
    17.550,    4.38
    17.600,    4.38
    17.650,    4.38
    17.700,    4.38
    17.750,    4.38
    17.800,    4.38
    17.850,    4.38
    17.900,    4.37
    17.950,    4.37
    18.000,    4.37
    18.050,    4.37
    18.100,    4.37
    18.150,    4.36
    18.200,    4.36
    18.250,    4.36
    18.300,    4.36
    18.350,    4.36
    18.400,    4.36
    18.450,    4.36
    18.500,    4.35
    18.550,    4.34
    18.600,    4.33
    18.650,    4.32
    18.700,    4.32
    18.750,    4.31
    18.800,    4.31
    18.850,    4.31
    18.900,    4.31
    18.950,    4.31
    19.000,    4.31
    19.050,    4.31
    19.100,    4.31
    19.150,    4.31
    19.200,    4.31
    19.250,    4.31
    19.300,    4.31
    19.350,    4.31
    19.400,    4.28
    19.450,    4.26
    19.500,    4.25
    19.550,    4.27
    19.600,    4.28
    19.650,    4.29
    19.700,    4.29
    19.750,    4.30
    19.800,    4.30
    19.850,    4.30
    19.900,    4.30
    19.950,    4.30
    20.000,    4.30
    20.050,    4.30
    20.100,    4.30
    20.150,    4.30
    20.200,    4.30
    20.250,    4.30
    20.300,    4.30
    20.350,    4.30
    20.400,    4.30
    20.450,    4.30
    20.500,    4.30
    20.550,    4.30
    20.600,    4.30
    20.650,    4.30
    20.700,    4.28
    20.750,    4.26
    20.800,    4.24
    20.850,    4.22
    20.900,    4.20
    20.950,    4.20
    21.000,    4.21
    21.050,    4.21
    21.100,    4.22
    21.150,    4.22
    21.200,    4.23
    21.250,    4.23
    21.300,    4.21
    21.350,    4.19
    21.400,    4.18
    21.450,    4.17
    21.500,    4.16
    21.550,    4.15
    21.600,    4.14
    21.650,    4.13
    21.700,    4.12
    21.750,    4.12
    21.800,    4.12
    21.850,    4.12
    21.900,    4.11
    21.950,    4.10
    22.000,    4.08
    22.050,    4.07
    22.100,    4.07
    22.150,    4.09
    22.200,    4.10
    22.250,    4.10
    22.300,    4.12
    22.350,    4.13
    22.400,    4.12
    22.450,    4.13
    22.500,    4.15
    22.550,    4.16
    22.600,    4.17
    22.650,    4.17
    22.700,    4.17
    22.750,    4.17
    22.800,    4.17
    22.850,    4.17
    22.900,    4.17
    22.950,    4.17
    23.000,    4.17
    23.050,    4.17
    23.100,    4.17
    23.150,    4.17
    23.200,    4.17
    23.250,    4.17
    23.300,    4.17
    23.350,    4.17
    23.400,    4.17
    23.450,    4.17
    23.500,    4.17
    23.550,    4.17
    23.600,    4.18
    23.650,    4.18
    23.700,    4.18
    23.750,    4.18
    23.800,    4.17
    23.850,    4.17
    23.900,    4.17
    23.950,    4.16
    24.000,    4.16
    24.050,    4.16
    24.100,    4.15
    24.150,    4.15
    24.200,    4.15
    24.250,    4.14
    24.300,    4.14
    24.350,    4.13
    24.400,    4.13
    24.450,    4.12
    24.500,    4.12
    24.550,    4.11
    24.600,    4.11
    24.650,    4.11
    24.700,    4.10
    24.750,    4.09
    24.800,    4.06
    24.850,    4.06
    24.900,    4.06
    24.950,    4.07
    25.000,    4.07
    25.050,    4.07
    25.100,    4.08
    25.150,    4.08
    25.200,    4.08
    25.250,    4.08
    25.300,    4.08
    25.350,    4.08
    25.400,    4.07
    25.450,    4.07
    25.500,    4.06
    25.550,    4.04
    25.600,    4.03
    25.650,    4.01
    25.700,    4.00
    25.750,    4.00
    25.800,    3.99
    25.850,    4.01
    25.900,    4.02
    25.950,    4.03
    26.000,    4.03
    26.050,    4.04
    26.100,    4.04
    26.150,    4.04
    26.200,    4.05
    26.250,    4.04
    26.300,    4.03
    26.350,    4.02
    26.400,    4.00
    26.450,    3.99
    26.500,    3.99
    26.550,    3.98
    26.600,    3.98
    26.650,    3.98
    26.700,    3.97
    26.750,    3.97
    26.800,    3.97
    26.850,    3.97
    26.900,    3.97
    26.950,    3.97
    27.000,    3.96
    27.050,    3.97
    27.100,    3.98
    27.150,    3.99
    27.200,    4.00
    27.250,    3.99
    27.300,    3.98
    27.350,    3.97
    27.400,    3.97
    27.450,    3.97
    27.500,    3.98
    27.550,    3.98
    27.600,    3.97
    27.650,    3.96
    27.700,    3.95
    27.750,    3.92
    27.800,    3.89
    27.850,    3.86
    27.900,    3.83
    27.950,    3.81
    28.000,    3.79
    28.050,    3.78
    28.100,    3.77
    28.150,    3.76
    28.200,    3.75
    28.250,    3.74
    28.300,    3.72
    28.350,    3.70
    28.400,    3.69
    28.450,    3.67
    28.500,    3.66
    28.550,    3.66
    28.600,    3.65
    28.650,    3.64
    28.700,    3.62
    28.750,    3.61
    28.800,    3.60
    28.850,    3.59
    28.900,    3.58
    28.950,    3.57
    29.000,    3.56
    29.050,    3.56
    29.100,    3.53
    29.150,    3.54
    29.201,    3.53
    29.250,    3.50
    29.300,    3.51
    29.350,    3.50
    29.400,    3.50
    29.450,    3.48
    29.500,    3.49
    29.550,    3.50
    29.600,    3.48
    29.650,    3.47
    29.700,    3.48
    29.750,    3.46
    29.800,    3.47
    29.850,    3.48
    29.900,    3.48
    29.950,    3.47
    30.000,    3.46
    30.050,    3.47
    30.100,    3.45
    30.150,    3.38
    30.200,    3.45
    30.250,    3.52
    30.300,    3.49
    30.350,    3.50
    30.400,    3.52
    30.450,    3.54
    30.500,    3.54
    30.550,    3.56
    30.600,    3.58
    30.650,    3.60
    30.700,    3.58
    30.750,    3.56
    30.800,    3.57
    30.850,    3.56
    30.900,    3.55
    30.950,    3.54
    31.000,    3.53
    31.050,    3.52
    31.100,    3.51
    31.150,    3.49
    31.200,    3.48
    31.250,    3.47
    31.300,    3.46
    31.350,    3.45
    31.400,    3.44
    31.450,    3.43
    31.500,    3.45
    31.550,    3.44
    31.600,    3.44
    31.650,    3.48
    31.700,    3.44
    31.750,    3.44
    31.800,    3.45
    31.850,    3.39
    31.900,    3.39
    31.950,    3.38
    32.000,    3.44
    32.050,    3.43
    32.100,    3.43
    32.150,    3.44
    32.200,    3.45
    32.250,    3.41
    32.300,    3.43
    32.350,    3.45
    32.400,    3.51
    32.450,    3.45
    32.500,    3.50
    32.550,    3.46
    32.600,    3.46
    32.650,    3.44
    32.700,    3.43
    32.750,    3.43
    32.800,    3.44
    32.850,    3.44
    32.900,    3.43
    32.950,    3.41
    33.000,    3.38
    33.050,    3.35
    33.100,    3.39
    33.150,    3.36
    33.200,    3.34
    33.250,    3.33
    33.300,    3.26
    33.350,    3.25
    33.400,    3.31
    33.450,    3.29
    33.500,    3.26
    33.550,    3.24
    33.600,    3.22
    33.650,    3.21
    33.700,    3.21
    33.750,    3.22
    33.800,    3.24
    33.850,    3.26
    33.900,    3.14
    33.950,    3.20
    34.000,    3.11
    34.050,    3.15
    34.100,    3.22
    34.150,    3.21
    34.200,    3.20
    34.250,    3.20
    34.300,    3.21
    34.350,    3.21
    34.400,    3.20
    34.450,    3.17
    34.500,    3.21
    34.550,    3.16
    34.600,    3.09
    34.650,    3.08
    34.700,    3.12
    34.750,    3.07
    34.800,    3.07
    34.850,    3.06
    34.900,    3.01
    34.950,    3.01
    35.000,    3.11
    35.050,    3.11
    35.100,    3.07
    35.150,    3.12
    35.200,    3.18
    35.250,    3.18
    35.300,    3.10
    35.350,    3.16
    35.400,    3.13
    35.450,    3.12
    35.500,    3.14
    35.550,    3.16
    35.600,    3.20
    35.650,    3.23
    35.700,    3.25
    35.750,    3.27
    35.800,    3.22
    35.850,    3.25
    35.900,    3.23
    35.950,    3.26
    36.000,    3.25
    36.050,    3.21
    36.100,    3.20
    36.150,    3.16
    36.200,    3.14
    36.250,    3.15
    36.300,    3.14
    36.350,    3.13
    36.400,    3.14
    36.450,    3.12
    36.500,    3.08
    36.550,    3.07
    36.600,    3.04
    36.650,    3.00
    36.700,    2.99
    36.750,    2.95
    36.800,    2.95
    36.850,    2.94
    36.900,    2.92
    36.950,    2.90
    37.000,    2.95
    37.050,    2.93
    37.100,    2.92
    37.150,    2.91
    37.200,    2.90
    37.250,    2.91
    37.300,    2.91
    37.350,    2.93
    37.400,    2.96
    37.450,    2.98
    37.500,    2.95
    37.550,    2.95
    37.600,    2.93
    37.650,    2.97
    37.700,    3.03
    37.750,    2.96
    37.800,    3.00
    37.850,    3.01
    37.900,    3.01
    37.950,    3.02
    38.000,    2.96
    38.050,    2.96
    38.100,    2.96
    38.150,    3.01
    38.200,    3.05
    38.250,    3.05
    38.300,    3.07
    38.350,    3.10
    38.400,    3.10
    38.450,    3.10
    38.500,    3.09
    38.550,    3.07
    38.600,    3.07
    38.650,    3.06
    38.700,    3.17
    38.750,    3.10
    38.800,    3.10
    38.850,    3.11
    38.900,    3.09
    38.950,    3.08
    39.000,    3.07
    39.050,    3.17
    39.100,    3.10
    39.150,    3.11
    39.200,    3.13
    39.250,    3.09
    39.300,    3.13
    39.350,    3.15
    39.400,    3.17
    39.450,    3.12
    39.500,    3.11
    39.550,    3.16
    39.600,    3.16
    39.650,    3.15
    39.700,    3.15
    39.750,    3.12
    39.800,    3.10
    39.850,    3.11
    39.900,    3.14
    39.950,    3.09
    40.000,    3.12
    40.050,    3.11
    40.100,    3.09
    40.150,    3.09
    40.200,    3.09
    40.250,    3.10
    40.300,    3.11
    40.350,    3.13
    40.400,    3.15
    40.450,    3.10
    40.500,    3.17
    40.550,    3.19
    40.600,    3.20
    40.650,    3.19
    40.700,    3.19
    40.750,    3.19
    40.800,    3.19
    40.850,    3.19
    40.900,    3.18
    40.950,    3.17
    41.000,    3.17
    41.050,    3.16
    41.100,    3.16
    41.150,    3.16
    41.200,    3.16
    41.250,    3.16
    41.300,    3.17
    41.350,    3.17
    41.400,    3.17
    41.450,    3.17
    41.500,    3.16
    41.550,    3.16
    41.600,    3.16
    41.650,    3.16
    41.700,    3.16
    41.750,    3.15
    41.800,    3.13
    41.850,    3.14
    41.900,    3.14
    41.950,    3.13
    42.000,    3.11
    42.050,    3.09
    42.100,    3.09
    42.150,    3.11
    42.200,    3.08
    42.250,    3.08
    42.300,    3.08
    42.350,    3.07
    42.400,    3.08
    42.450,    3.07
    42.500,    3.06
    42.550,    3.06
    42.600,    3.06
    42.650,    3.04
    42.700,    3.03
    42.750,    3.01
    42.800,    2.95
    42.850,    2.94
    42.900,    2.92
    42.950,    2.92
    43.000,    2.91
    43.050,    2.89
    43.100,    2.92
    43.150,    2.94
    43.200,    2.94
    43.250,    2.91
    43.300,    2.87
    43.350,    2.85
    43.400,    2.92
    43.450,    2.95
    43.500,    2.98
    43.550,    2.91
    43.600,    2.87
    43.650,    2.95
    43.700,    2.93
    43.750,    2.89
    43.800,    2.89
    43.850,    2.89
    43.900,    2.87
    43.950,    2.86
    44.000,    2.93
    44.050,    2.88
    44.100,    2.90
    44.150,    2.92
    44.200,    2.92
    44.250,    2.91
    44.300,    2.94
    44.350,    2.94
    44.400,    2.93
    44.450,    2.94
    44.500,    2.93
    44.550,    2.94
    44.600,    2.94
    44.650,    2.91
    44.700,    2.89
    44.750,    2.92
    44.800,    2.90
    44.850,    2.85
    44.900,    2.85
    44.950,    2.81
    45.000,    2.85
    45.050,    2.81
    45.100,    2.80
    45.150,    2.78
    45.200,    2.80
    45.250,    2.88
    45.300,    2.86
    45.350,    2.91
    45.400,    2.96
    45.450,    2.98
    45.500,    3.00
    45.550,    3.01
    45.600,    2.98
    45.650,    3.02
    45.700,    2.98
    45.750,    2.99
    45.800,    2.95
    45.850,    2.92
    45.900,    2.93
    45.950,    2.93
    46.000,    2.90
    46.050,    2.93
    46.100,    2.89
    46.150,    2.92
    46.200,    2.92
    46.250,    2.91
    46.300,    2.86
    46.350,    2.85
    46.400,    2.86
    46.450,    2.87
    46.500,    2.89
    46.550,    2.95
    46.600,    2.99
    46.650,    2.98
    46.700,    2.91
    46.750,    2.90
    46.800,    2.92
    46.850,    2.90
    46.900,    2.88
    46.950,    2.86
    47.000,    2.81
    47.050,    2.80
    47.100,    2.78
    47.150,    2.83
    47.200,    2.86
    47.250,    2.73
    47.300,    2.72
    47.350,    2.78
    47.400,    2.81
    47.450,    2.86
    47.500,    2.90
    47.550,    2.86
    47.600,    2.85
    47.650,    2.84
    47.700,    2.86
    47.750,    2.87
    47.800,    2.86
    47.850,    2.83
    47.900,    2.85
    47.950,    2.84
    48.000,    2.75
    48.050,    2.76
    48.100,    2.72
    48.150,    2.70
    48.200,    2.73
    48.250,    2.67
    48.300,    2.68
    48.350,    2.71
    48.400,    2.72
    48.450,    2.73
    48.500,    2.76
    48.550,    2.77
    48.600,    2.75
    48.650,    2.72
    48.700,    2.69
    48.750,    2.66
    48.800,    2.67
    48.850,    2.66
    48.900,    2.70
    48.950,    2.69
    49.000,    2.62
    49.050,    2.61
    49.100,    2.59
    49.150,    2.57
    49.200,    2.58
    49.250,    2.60
    49.300,    2.61
    49.350,    2.63
    49.400,    2.64
    49.450,    2.67
    49.500,    2.70
    49.550,    2.72
    49.600,    2.73
    49.650,    2.75
    49.700,    2.78
    49.750,    2.77
    49.800,    2.75
    49.850,    2.75
    49.900,    2.74
    49.950,    2.72
    50.000,    2.72
    50.050,    2.72
    50.100,    2.71
    50.150,    2.71
    50.200,    2.72
    50.250,    2.74
    50.300,    2.76
    50.350,    2.80
    50.400,    2.84
    50.450,    2.87
    50.500,    2.90
    50.550,    2.91
    50.600,    2.90
    50.650,    2.90
    50.700,    2.90
    50.750,    2.88
    50.800,    2.88
    50.850,    2.90
    50.900,    2.89
    50.950,    2.88
    51.000,    2.87
    51.050,    2.86
    51.100,    2.85
    51.150,    2.85
    51.200,    2.84
    51.250,    2.84
    51.300,    2.85
    51.350,    2.86
    51.400,    2.87
    51.450,    2.91
    51.500,    2.96
    51.550,    3.00
    51.600,    2.97
    51.650,    2.98
    51.700,    2.99
    51.750,    2.96
    51.800,    2.97
    51.850,    2.97
    51.900,    2.97
    51.950,    2.97
    52.000,    2.96
    52.050,    2.95
    52.100,    2.95
    52.150,    2.94
    52.200,    2.94
    52.250,    2.94
    52.300,    2.94
    52.350,    2.94
    52.400,    2.93
    52.450,    2.93
    52.500,    2.93
    52.550,    2.93
    52.600,    2.92
    52.650,    2.91
    52.700,    2.90
    52.750,    2.89
    52.800,    2.87
    52.850,    2.87
    52.900,    2.87
    52.950,    2.87
    53.000,    2.87
    53.050,    2.87
    53.100,    2.87
    53.150,    2.87
    53.200,    2.87
    53.250,    2.87
    53.300,    2.87
    53.350,    2.86
    53.400,    2.86
    53.450,    2.85
    53.500,    2.85
    53.550,    2.84
    53.600,    2.86
    53.650,    2.86
    53.700,    2.86
    53.750,    2.85
    53.800,    2.87
    53.850,    2.88
    53.900,    2.89
    53.950,    2.89
    54.000,    2.88
    54.050,    2.87
    54.100,    2.87
    54.150,    2.86
    54.200,    2.86
    54.250,    2.86
    54.300,    2.86
    54.350,    2.86
    54.400,    2.86
    54.450,    2.86
    54.500,    2.86
    54.550,    2.85
    54.600,    2.85
    54.650,    2.85
    54.700,    2.85
    54.750,    2.85
    54.800,    2.85
    54.850,    2.85
    54.900,    2.85
    54.950,    2.84
    55.000,    2.83
    55.050,    2.82
    55.100,    2.81
    55.150,    2.78
    55.200,    2.76
    55.250,    2.74
    55.300,    2.73
    55.350,    2.75
    55.400,    2.76
    55.450,    2.78
    55.500,    2.79
    55.550,    2.80
    55.600,    2.81
    55.650,    2.80
    55.700,    2.79
    55.750,    2.76
    55.800,    2.77
    55.850,    2.77
    55.900,    2.75
    55.950,    2.73
    56.000,    2.71
    56.050,    2.70
    56.100,    2.69
    56.150,    2.69
    56.200,    2.70
    56.250,    2.71
    56.300,    2.73
    56.350,    2.75
    56.400,    2.78
    56.450,    2.79
    56.500,    2.80
    56.550,    2.81
    56.600,    2.80
    56.650,    2.79
    56.700,    2.78
    56.750,    2.78
    56.800,    2.77
    56.850,    2.77
    56.900,    2.77
    56.950,    2.77
    57.000,    2.77
    57.050,    2.77
    57.100,    2.76
    57.150,    2.76
    57.200,    2.75
    57.250,    2.75
    57.300,    2.75
    57.350,    2.74
    57.400,    2.73
    57.450,    2.72
    57.500,    2.71
    57.550,    2.69
    57.600,    2.67
    57.650,    2.64
    57.700,    2.61
    57.750,    2.59
    57.800,    2.58
    57.850,    2.58
    57.900,    2.58
    57.950,    2.57
    58.000,    2.57
    58.050,    2.55
    58.100,    2.54
    58.150,    2.52
    58.200,    2.50
    58.250,    2.50
    58.300,    2.48
    58.350,    2.47
    58.400,    2.46
    58.450,    2.46
    58.500,    2.46
    58.550,    2.46
    58.600,    2.45
    58.650,    2.43
    58.700,    2.42
    58.750,    2.42
    58.800,    2.43
    58.850,    2.45
    58.900,    2.46
    58.950,    2.46
    59.000,    2.44
    59.050,    2.42
    59.100,    2.39
    59.150,    2.38
    59.200,    2.37
    59.250,    2.38
    59.300,    2.41
    59.350,    2.44
    59.400,    2.47
    59.450,    2.49
    59.500,    2.51
    59.550,    2.53
    59.600,    2.54
    59.650,    2.56
    59.700,    2.57
    59.750,    2.59
    59.800,    2.60
    59.850,    2.61
    59.900,    2.61
    59.950,    2.61
    60.000,    2.60
    60.050,    2.59
    60.100,    2.57
    60.150,    2.54
    60.200,    2.52
    60.250,    2.52
    60.300,    2.50
    60.350,    2.50
    60.400,    2.50
    60.450,    2.50
    60.500,    2.50
    60.550,    2.50
    60.600,    2.50
    60.650,    2.49
    60.700,    2.49
    60.750,    2.51
    60.800,    2.51
    60.850,    2.52
    60.900,    2.52
    60.950,    2.50
    61.000,    2.46
    61.050,    2.44
    61.100,    2.42
    61.150,    2.41
    61.200,    2.42
    61.250,    2.45
    61.300,    2.48
    61.350,    2.52
    61.400,    2.53
    61.450,    2.53
    61.500,    2.52
    61.550,    2.51
    61.600,    2.51
    61.650,    2.52
    61.700,    2.53
    61.750,    2.53
    61.800,    2.53
    61.850,    2.53
    61.900,    2.53
    61.950,    2.53
    62.000,    2.52
    62.050,    2.51
    62.100,    2.51
    62.150,    2.51
    62.200,    2.52
    62.250,    2.53
    62.300,    2.54
    62.350,    2.57
    62.400,    2.60
    62.450,    2.61
    62.500,    2.60
    62.550,    2.60
    62.600,    2.59
    62.650,    2.60
    62.700,    2.62
    62.750,    2.62
    62.800,    2.62
    62.850,    2.63
    62.900,    2.63
    62.950,    2.62
    63.000,    2.60
    63.050,    2.59
    63.100,    2.59
    63.150,    2.60
    63.200,    2.60
    63.250,    2.62
    63.300,    2.64
    63.350,    2.66
    63.400,    2.68
    63.450,    2.67
    63.500,    2.68
    63.550,    2.70
    63.600,    2.71
    63.650,    2.72
    63.700,    2.72
    63.750,    2.71
    63.800,    2.70
    63.850,    2.69
    63.900,    2.69
    63.950,    2.68
    64.000,    2.66
    64.050,    2.63
    64.100,    2.61
    64.150,    2.60
    64.200,    2.59
    64.250,    2.58
    64.300,    2.58
    64.350,    2.58
    64.400,    2.58
    64.450,    2.59
    64.500,    2.59
    64.550,    2.59
    64.600,    2.60
    64.650,    2.60
    64.700,    2.60
    64.750,    2.59
    64.800,    2.58
    64.850,    2.58
    64.900,    2.58
    64.950,    2.58
    65.000,    2.57
    65.050,    2.57
    65.100,    2.57
    65.150,    2.59
    65.200,    2.59
    65.250,    2.59
    65.300,    2.60
    65.350,    2.60
    65.400,    2.61
    65.450,    2.62
    65.500,    2.63
    65.550,    2.64
    65.600,    2.65
    65.650,    2.65
    65.700,    2.65
    65.750,    2.65
    65.800,    2.65
    65.850,    2.65
    65.900,    2.65
    65.950,    2.65
    66.000,    2.64
    66.050,    2.63
    66.100,    2.62
    66.150,    2.61
    66.200,    2.60
    66.250,    2.60
    66.300,    2.61
    66.350,    2.63
    66.400,    2.66
    66.450,    2.68
    66.500,    2.70
    66.550,    2.72
    66.600,    2.73
    66.650,    2.74
    66.700,    2.74
    66.750,    2.74
    66.800,    2.74
    66.850,    2.73
    66.900,    2.71
    66.950,    2.70
    67.000,    2.69
    67.050,    2.68
    67.100,    2.67
    67.150,    2.66
    67.200,    2.66
    67.250,    2.65
    67.300,    2.66
    67.350,    2.67
    67.400,    2.68
    67.450,    2.66
    67.500,    2.65
    67.550,    2.64
    67.600,    2.63
    67.650,    2.62
    67.700,    2.62
    67.750,    2.62
    67.800,    2.62
    67.850,    2.62
    67.900,    2.63
    67.950,    2.63
    68.000,    2.63
    68.050,    2.62
    68.100,    2.62
    68.150,    2.62
    68.200,    2.62
    68.250,    2.61
    68.300,    2.61
    68.350,    2.61
    68.400,    2.61
    68.450,    2.61
    68.500,    2.60
    68.550,    2.60
    68.600,    2.60
    68.650,    2.61
    68.700,    2.62
    68.750,    2.62
    68.800,    2.63
    68.850,    2.64
    68.900,    2.64
    68.950,    2.65
    69.000,    2.65
    69.050,    2.64
    69.100,    2.65
    69.150,    2.65
    69.200,    2.65
    69.250,    2.65
    69.300,    2.65
    69.350,    2.65
    69.400,    2.65
    69.450,    2.66
    69.500,    2.66
    69.550,    2.66
    69.600,    2.66
    69.650,    2.66
    69.700,    2.66
    69.750,    2.66
    69.800,    2.66
    69.850,    2.66
    69.900,    2.66
    69.950,    2.66
    70.000,    2.66
    70.050,    2.66
    70.100,    2.67
    70.150,    2.67
    70.200,    2.67
    70.250,    2.67
    70.300,    2.68
    70.350,    2.70
