JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.016,     0.000,     0.250,    82.550,  1036.700,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.582,     4.959,     0.077,  3099.128,   327.389,     0.250,    82.582,  1036.700,     1.000,     4.953,   103.225,   308.857,   205.508,   329.617,    37.503,    44.021,    19.998,    11.902,     0.000,    97.558,   100.384, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.579,     4.925,     0.037,  1405.876,     0.000,     0.250,    82.579,  1036.700,     0.000,     4.925,  -218.392,     0.000,   200.736,   329.456,    37.616,    52.057,    19.998,    11.902,     0.000,    97.473,   100.305, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.548,     4.884,     0.088,  3173.690,   346.039,     0.250,    82.548,  1036.700,     1.000,     4.878,   138.520,   326.452,   211.805,   329.265,    35.166,    35.307,    19.996,    11.904,     0.000,    97.391,   100.253, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.405,     4.847,     0.046,  1648.111,     0.000,     0.250,    82.405,  1036.700,     0.000,     4.847,  -212.546,     0.000,   201.721,   329.088,    35.223,    49.956,    19.995,    11.905,     0.000,    97.299,   100.151, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.304,     4.794,     0.076,  2814.456,   122.314,     0.250,    82.304,  1036.700,     1.000,     4.794,   -45.734,   115.390,   233.420,   328.837,    31.946,    33.762,    19.994,    11.906,     0.000,    97.177,   100.075, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.122,     4.761,     0.056,  2709.242,     0.000,     0.250,    82.122,  1036.700,     0.000,     4.761,  -161.189,     0.000,   237.130,   328.680,    34.017,    35.622,    19.993,    11.908,     0.000,    97.107,   100.009, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.996,     4.717,     0.085,  3392.533,   134.423,     0.250,    81.996,   960.710,     1.000,     4.717,   -16.406,   126.814,   238.533,   328.475,    29.434,    23.845,    19.992,    11.910,     0.000,    97.012,    99.925, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.829,     4.686,     0.038,  1704.956,     0.000,     0.250,    81.829,   960.710,     0.000,     4.686,  -181.150,     0.000,   211.213,   328.324,    29.639,    34.400,    19.992,    11.911,     0.000,    96.946,    99.854, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.748,     4.643,     0.096,  3108.303,    64.296,     0.250,    81.748,   960.710,     1.000,     4.643,   -70.454,    60.656,   252.588,   328.125,    26.644,    28.929,    19.991,    11.913,     0.000,    96.853,    99.810, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
