JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.322,     0.000,     0.250,   100.550,  1382.290,     0.000,     5.000,  -222.317,     0.000,   201.218,   329.813,    39.201,    54.521,    20.000,    11.900,     0.000,    97.644,   100.490, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.617,     4.968,     0.010,  3299.196,   137.848,     0.250,   100.617,  1382.290,     1.000,     4.968,   -90.091,   130.045,   217.207,   329.663,    43.642,    64.039,    19.999,    11.901,     0.000,    97.571,   100.409, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.575,     4.942,    -0.009,  1294.704,     0.000,     0.250,   100.575,  1382.290,     0.000,     4.942,  -203.653,     0.000,   219.419,   329.538,    39.610,    53.925,    19.998,    11.901,     0.000,    97.509,   100.359, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.559,     4.910,    -0.005,  3455.333,   292.942,     0.250,   100.559,  1382.290,     1.000,     4.909,    33.613,   276.361,   204.024,   329.386,    52.095,    65.291,    19.997,    11.903,     0.000,    97.441,   100.276, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.400,     4.879,     0.002,  2392.866,     0.000,     0.250,   100.400,  1382.290,     0.000,     4.879,  -201.298,     0.000,   233.013,   329.239,    42.184,    62.888,    19.996,    11.903,     0.000,    97.368,   100.206, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.314,     4.849,     0.006,  3506.570,   140.217,     0.250,   100.314,  1382.290,     1.000,     4.849,   -63.988,   132.281,   224.580,   329.097,    40.705,    51.046,    19.995,    11.904,     0.000,    97.302,   100.165, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.136,     4.826,     0.006,  2771.058,     0.000,     0.250,   100.136,  1382.290,     0.000,     4.826,  -149.724,     0.000,   247.775,   328.988,    32.519,    35.991,    19.994,    11.905,     0.000,    97.251,   100.157, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.002,     4.804,     0.019,  4064.297,   146.565,     0.250,   100.002,  1382.290,     1.000,     4.804,   -11.664,   138.269,   235.855,   328.882,    30.307,    26.598,    19.994,    11.906,     0.000,    97.201,   100.121, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.835,     4.784,    -0.004,  1759.347,     0.000,     0.250,    99.835,  1378.950,     0.000,     4.784,  -150.535,     0.000,   247.803,   328.789,    33.272,    36.277,    19.993,    11.907,     0.000,    97.159,   100.054, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.762,     0.024,  4139.214,    53.149,     0.250,    99.749,  1378.950,     1.000,     4.762,   -84.839,    50.140,   251.202,   328.685,    27.210,    30.286,    19.992,    11.908,     0.000,    97.109,   100.063, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
