JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.243,     0.000,     0.250,    24.550,   554.800,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.571,     4.821,     0.035,   169.628,   327.389,     0.250,    24.571,   554.800,     1.000,     4.820,   104.900,   308.857,   205.508,   328.964,    37.000,    43.500,    19.996,    11.906,     0.000,    97.244,   100.071, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.572,     4.641,     0.031,   149.000,     0.000,     0.250,    24.572,   554.800,     0.000,     4.641,  -214.947,     0.000,   200.736,   328.113,    36.587,    50.983,    19.993,    11.914,     0.000,    96.859,    99.668, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.538,     4.412,     0.046,   244.215,   346.039,     0.250,    24.538,   554.800,     1.000,     4.410,   144.331,   326.452,   211.805,   327.034,    33.421,    33.471,    19.992,    11.926,     0.000,    96.375,    99.212, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.419,     1.137,     0.085,   340.813,     0.000,     0.250,    24.419,   554.800,     0.000,     2.067,  -169.294,     0.000,   201.721,   311.886,    23.183,    35.946,    20.368,    12.540,     0.000,    92.764,    94.407, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.307,     0.387,     0.053,   244.210,   122.314,     0.250,    24.307,   554.800,     1.000,     1.350,     5.391,   115.390,   233.420,   308.473,    17.916,    17.031,    20.466,    12.683,     0.000,    91.862,    93.368, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.125,     0.378,     0.051,   166.640,     0.000,     0.250,    24.125,   554.800,     0.000,     1.095,  -107.539,     0.000,   237.130,   308.433,    18.793,    17.443,    20.488,    12.711,     0.000,    92.048,    93.482, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.992,     0.368,     0.063,   280.376,   134.423,     0.250,    23.992,   545.830,     1.000,     1.020,    33.846,   126.814,   238.533,   308.385,    15.700,     7.416,    20.503,    12.731,     0.000,    92.162,    93.554, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.833,     0.388,     0.059,   228.449,     0.000,     0.250,    23.833,   545.830,     0.000,     0.990,  -131.503,     0.000,   211.213,   308.478,    16.073,    18.166,    20.507,    12.736,     0.000,    92.249,    93.625, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.751,     0.327,     0.061,   285.054,    64.296,     0.250,    23.751,   545.830,     1.000,     0.918,   -19.456,    60.656,   252.588,   308.202,    12.523,    11.976,    20.526,    12.754,     0.000,    92.225,    93.633, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.607,     0.356,     0.045,   204.208,     0.000,     0.250,    23.607,   545.830,     0.000,     0.837,   -66.620,     0.000,   257.393,   308.334,     9.148,     6.532,    20.536,    12.767,     0.000,    92.393,    93.793, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.568,     0.471,     0.049,   239.273,    70.232,     0.250,    23.568,   545.830,     1.000,     0.819,    15.984,    66.257,   264.090,   308.852,     5.380,     0.131,    20.536,    12.771,     0.000,    92.725,    94.106, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.485,     0.583,     0.035,   176.306,     0.000,     0.250,    23.485,   545.830,     0.000,     0.861,   -44.381,     0.000,   265.888,   309.358,     2.083,    -1.172,    20.537,    12.773,     0.000,    93.034,    94.401, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.456,     0.765,     0.060,   275.212,    54.216,     0.250,    23.456,   545.830,     1.000,     0.944,    19.897,    51.147,   271.325,   310.180,    -2.166,    -5.438,    20.526,    12.768,     0.000,    93.474,    94.808, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.458,     0.884,     0.053,   129.907,     0.000,     0.250,    23.458,   545.830,     0.000,     1.023,   -58.966,     0.000,   256.248,   310.718,     9.910,    -5.414,    20.520,    12.767,     0.000,    93.777,    94.938, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.574,     0.946,     0.049,   158.110,   314.799,     0.250,    23.574,   545.830,     1.000,     1.081,   202.085,   296.980,   227.100,   310.999,    10.594,     0.402,    20.529,    12.774,     0.000,    93.991,    95.080, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.660,     0.903,     0.040,   150.493,     0.000,     0.250,    23.660,   545.830,     0.000,     1.123,  -121.322,     0.000,   219.680,   310.809,    13.527,    16.667,    20.542,    12.784,     0.000,    93.957,    95.006, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
