JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.248,     0.000,     0.250,    56.550,  1993.630,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.544,     4.923,     0.051,  2722.958,   151.532,     0.250,    56.544,  1993.630,     1.000,     4.923,   -69.065,   142.955,   215.100,   329.449,    41.587,    56.084,    19.998,    11.901,     0.000,    97.465,   100.272, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.582,     4.847,     0.036,  2012.284,     0.000,     0.250,    56.582,  1993.630,     0.000,     4.847,  -229.607,     0.000,   196.987,   329.087,    39.022,    58.484,    19.997,    11.904,     0.000,    97.289,   100.103, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.536,     4.767,     0.054,  2789.199,   300.231,     0.250,    56.536,  1993.630,     1.000,     4.765,    91.104,   283.237,   210.181,   328.708,    36.482,    37.124,    19.995,    11.906,     0.000,    97.110,    99.964, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.410,     4.699,     0.032,  1879.656,     0.000,     0.250,    56.410,  1993.630,     0.000,     4.699,  -196.220,     0.000,   206.783,   328.390,    33.313,    41.301,    19.994,    11.909,     0.000,    96.963,    99.842, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.276,     4.604,     0.046,  2455.647,    78.852,     0.250,    56.276,  1993.630,     1.000,     4.604,   -73.374,    74.389,   246.396,   327.939,    32.019,    34.201,    19.993,    11.913,     0.000,    96.756,    99.640, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.097,     4.484,     0.046,  2680.814,     0.000,     0.250,    56.097,  1993.630,     0.000,     4.484,  -184.225,     0.000,   209.856,   327.373,    30.823,    35.885,    19.992,    11.918,     0.000,    96.494,    99.393, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.988,     4.381,     0.049,  2680.178,    80.869,     0.250,    55.988,  1956.120,     1.000,     4.381,   -57.115,    76.291,   250.159,   326.885,    28.726,    27.954,    19.993,    11.923,     0.000,    96.277,    99.190, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.826,     4.278,     0.037,  1997.329,     0.000,     0.250,    55.826,  1956.120,     0.000,     4.278,  -166.196,     0.000,   214.480,   326.403,    25.961,    28.312,    19.993,    11.929,     0.000,    96.066,    99.006, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.742,     4.086,     0.043,  2496.590,    26.290,     0.250,    55.742,  1956.120,     1.000,     4.086,  -106.126,    24.802,   248.975,   325.498,    24.209,    30.195,    20.006,    11.954,     0.000,    95.779,    98.686, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.583,     1.958,     0.062,  1881.350,     0.000,     0.250,    55.583,  1956.120,     0.000,     3.364,   -95.926,     0.000,   249.288,   315.618,    13.855,    15.740,    20.377,    12.432,     0.000,    94.077,    96.198, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.544,     1.985,     0.074,  2468.693,    12.119,     0.250,    55.544,  1956.120,     1.000,     3.291,   -66.232,    11.433,   259.072,   315.744,    10.136,    10.858,    20.390,    12.448,     0.000,    94.274,    96.384, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.479,     1.870,     0.074,  1942.202,     0.000,     0.250,    55.479,  1956.120,     0.000,     3.213,   -72.767,     0.000,   258.338,   315.216,     7.051,     8.839,    20.394,    12.476,     0.000,    94.182,    96.226, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.438,     1.967,     0.080,  2398.718,    18.140,     0.250,    55.438,  1956.120,     1.000,     3.159,   -40.615,    17.113,   265.790,   315.664,     3.717,     4.137,    20.371,    12.475,     0.000,    94.429,    96.405, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.440,     2.218,    -0.031,  2271.882,     0.000,     0.250,    55.440,  1956.120,     0.000,     2.992,   -71.234,     0.000,   243.833,   316.814,     3.455,    -5.201,    20.386,    12.498,     0.000,    95.255,    97.074, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.570,     2.032,    -0.009,  2404.139,   186.001,     0.250,    55.570,  1956.120,     1.000,     2.753,    80.008,   175.473,   237.844,   315.958,    13.014,     4.336,    20.405,    12.512,     0.000,    94.876,    96.615, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.663,     1.670,     0.024,  1727.606,     0.000,     0.250,    55.663,  1956.120,     0.000,     2.695,  -165.745,     0.000,   204.369,   314.302,    21.856,    33.956,    20.438,    12.550,     0.000,    94.228,    95.870, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.500,    34.699,   390.738,     1.423,     0.057,  2851.154,   161.559,     0.250,    55.738,  1956.120,     1.000,     2.740,    34.722,   152.414,   230.651,   313.173,    17.185,    17.985,    20.458,    12.567,     0.000,    93.707,    95.468, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.000,    33.476,   390.748,     1.626,     0.069,  1862.378,     0.000,     0.250,    55.748,  1956.120,     0.000,     2.839,  -169.355,     0.000,   203.945,   314.097,    24.320,    34.883,    20.583,    12.502,     0.000,    93.753,    96.198, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.500,    32.372,   390.659,     1.603,     0.095,  2506.155,   329.713,     0.250,    55.659,  1956.120,     1.000,     2.813,   149.533,   311.050,   207.787,   313.994,    26.708,    28.602,    20.688,    12.481,     0.000,    93.531,    96.476, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    11.000,    32.588,   390.541,     1.641,     0.093,  2359.033,     0.000,     0.250,    55.541,  1956.120,     0.000,     2.807,  -222.204,     0.000,   189.488,   314.166,    33.240,    64.286,    20.584,    12.470,     0.000,    93.549,    96.083, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    11.500,    30.776,   390.462,     1.355,     0.103,  2742.967,   202.090,     0.250,    55.462,  1956.120,     1.000,     2.766,    21.614,   190.651,   211.029,   312.863,    30.982,    36.222,    20.493,    12.496,     0.000,    93.007,    95.198, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    12.000,    31.172,   390.342,     1.710,     0.109,  2550.790,     0.000,     0.250,    55.342,  1956.120,     0.000,     2.819,  -162.937,     0.000,   205.514,   314.486,    22.081,    31.884,    20.405,    12.467,     0.000,    93.703,    95.699, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    12.500,    31.034,   390.214,     1.312,     0.097,  2878.459,    36.410,     0.250,    55.214,  1956.120,     1.000,     2.770,   -76.911,    34.349,   245.269,   312.666,    19.197,    24.666,    20.342,    12.501,     0.000,    92.930,    94.672, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    13.000,    30.591,   390.152,     1.493,     0.083,  2540.782,     0.000,     0.250,    55.152,  1956.120,     0.000,     2.806,  -123.883,     0.000,   222.653,   313.494,    14.539,    18.503,    20.297,    12.493,     0.000,    93.338,    94.950, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    13.500,    29.456,   390.182,     1.416,     0.094,  2924.136,    10.089,     0.250,    55.182,  1956.120,     1.000,     2.764,   -68.956,     9.518,   256.388,   313.142,    10.268,    11.451,    20.328,    12.512,     0.000,    93.281,    94.976, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    14.000,    33.230,   390.248,     1.402,     0.083,  2176.586,     0.000,     0.250,    55.248,  1956.120,     0.000,     2.732,   -86.639,     0.000,   242.639,   313.076,     7.623,     8.580,    20.436,    12.527,     0.000,    93.353,    95.402, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    14.500,    33.169,   390.364,     1.674,     0.085,  2827.118,   127.030,     0.250,    55.364,  1956.120,     1.000,     2.706,    98.040,   119.840,   272.697,   314.314,    -6.703,   -13.115,    20.492,    12.494,     0.000,    93.810,    96.346, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    15.000,    33.520,   390.587,     1.794,     0.073,  2287.071,     0.000,     0.250,    55.587,  1956.120,     0.000,     2.675,   -81.075,     0.000,   232.115,   314.869,     0.122,    -1.800,    20.596,    12.503,     0.000,    94.193,    96.950, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    15.500,    35.885,   390.806,     1.802,     0.110,  2725.662,   193.081,     0.250,    55.806,  1956.120,     1.000,     2.642,   105.889,   182.151,   241.475,   314.901,     1.469,     1.368,    20.865,    12.473,     0.000,    93.988,    97.901, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
