JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.146,     0.000,     0.250,    64.550,  1218.800,     0.000,     5.000,  -222.317,     0.000,   201.218,   329.813,    39.201,    54.521,    20.000,    11.900,     0.000,    97.644,   100.490, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.618,     4.951,    -0.010,   -23.432,   137.848,     0.250,    64.618,  1218.800,     1.000,     4.951,   -89.858,   130.045,   217.207,   329.580,    43.567,    63.962,    19.999,    11.901,     0.000,    97.532,   100.369, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.575,     4.915,    -0.004,     9.817,     0.000,     0.250,    64.575,  1218.800,     0.000,     4.915,  -203.310,     0.000,   219.419,   329.411,    39.503,    53.815,    19.998,    11.902,     0.000,    97.451,   100.297, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.559,     4.874,    -0.025,     3.919,   292.942,     0.250,    64.559,  1218.800,     1.000,     4.873,    34.159,   276.361,   204.024,   329.216,    51.910,    65.100,    19.996,    11.904,     0.000,    97.366,   100.195, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.400,     4.845,    -0.013,    21.921,     0.000,     0.250,    64.400,  1218.800,     0.000,     4.845,  -200.849,     0.000,   233.013,   329.079,    42.043,    62.741,    19.995,    11.906,     0.000,    97.303,   100.129, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.314,     4.801,    -0.027,    50.613,   140.217,     0.250,    64.314,  1218.800,     1.000,     4.801,   -63.334,   132.281,   224.580,   328.869,    40.496,    50.829,    19.994,    11.908,     0.000,    97.207,   100.056, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.137,     4.770,    -0.022,    11.754,     0.000,     0.250,    64.137,  1218.800,     0.000,     4.770,  -149.026,     0.000,   247.775,   328.724,    32.306,    35.769,    19.993,    11.909,     0.000,    97.142,   100.032, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.003,     4.738,    -0.022,    20.680,   146.565,     0.250,    64.003,  1218.800,     1.000,     4.738,   -10.862,   138.269,   235.855,   328.573,    30.066,    26.346,    19.992,    11.911,     0.000,    97.073,    99.975, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.835,     4.711,    -0.027,   -15.740,     0.000,     0.250,    63.835,  1204.190,     0.000,     4.711,  -149.610,     0.000,   247.803,   328.443,    32.989,    35.981,    19.991,    11.912,     0.000,    97.018,    99.892, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.749,     4.678,    -0.011,    58.932,    53.149,     0.250,    63.749,  1204.190,     1.000,     4.678,   -83.815,    50.140,   251.202,   328.289,    26.903,    29.965,    19.990,    11.914,     0.000,    96.948,    99.877, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.608,     4.653,     0.007,     7.653,     0.000,     0.250,    63.608,  1204.190,     0.000,     4.653,  -120.799,     0.000,   258.674,   328.169,    26.545,    24.759,    19.990,    11.916,     0.000,    96.900,    99.868, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.593,     4.629,    -0.022,    46.789,    93.408,     0.250,    63.593,  1204.190,     1.000,     4.628,   -13.754,    88.121,   261.024,   328.055,    20.087,    14.757,    19.989,    11.917,     0.000,    96.854,    99.857, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.478,     4.610,    -0.024,    12.547,     0.000,     0.250,    63.478,  1204.190,     0.000,     4.610,   -95.316,     0.000,   265.720,   327.967,    17.637,    15.432,    19.988,    11.919,     0.000,    96.819,    99.857, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
