JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     5.000,     0.001,     1.822,     0.000,     0.270,    10.550,   371.540,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.645,   100.448, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.566,     3.441,     0.099,   209.711,   327.389,     0.270,    10.566,   371.540,     1.000,     3.529,   121.249,   308.857,   205.508,   322.536,    32.243,    38.337,    20.100,    12.121,     0.000,    95.457,    97.741, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.567,     0.848,     0.096,   203.218,     0.000,     0.270,    10.567,   371.540,     0.000,     0.875,  -170.876,     0.000,   200.736,   310.557,    24.435,    36.621,    20.355,    12.623,     0.000,    92.625,    93.809, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     0.721,     0.113,   237.631,   346.039,     0.270,    10.535,   371.540,     1.000,     0.731,   187.743,   326.452,   211.805,   309.980,    21.414,    19.120,    20.360,    12.628,     0.000,    92.334,    93.597, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.424,     0.919,     0.127,   262.826,     0.000,     0.270,    10.424,   371.540,     0.000,     0.946,  -166.813,     0.000,   201.721,   310.879,    22.548,    35.107,    20.358,    12.628,     0.000,    92.848,    94.009, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.307,     0.775,     0.111,   225.862,   122.314,     0.270,    10.307,   371.540,     1.000,     0.789,     1.087,   115.390,   233.420,   310.224,    18.998,    18.502,    20.364,    12.634,     0.000,    92.515,    93.755, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.121,     0.948,     0.099,   197.847,     0.000,     0.270,    10.121,   371.540,     0.000,     0.965,  -114.228,     0.000,   237.130,   311.011,    20.542,    19.806,    20.367,    12.638,     0.000,    92.997,    94.170, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.994,     0.912,     0.120,   231.686,   134.423,     0.270,     9.994,   364.620,     1.000,     0.924,    27.812,   126.814,   238.533,   310.846,    17.218,     9.471,    20.373,    12.644,     0.000,    92.944,    94.130, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.834,     0.987,     0.115,   215.854,     0.000,     0.270,     9.834,   364.620,     0.000,     1.013,  -138.154,     0.000,   211.213,   311.189,    17.750,    20.429,    20.373,    12.644,     0.000,    93.148,    94.301, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.752,     0.921,     0.125,   231.058,    64.296,     0.270,     9.752,   364.620,     1.000,     0.934,   -26.193,    60.656,   252.588,   310.886,    14.244,    14.307,    20.371,    12.645,     0.000,    92.978,    94.191, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
