JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.197,     0.000,     0.250,    24.550,   478.350,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.541,     4.853,     0.016,     3.444,   151.532,     0.250,    24.541,   478.350,     0.100,     4.853,  -196.849,    14.295,   215.100,   329.117,    41.320,    55.807,    19.998,    11.903,     0.000,    97.302,   100.113, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.582,     4.766,     0.015,     1.346,     0.000,     0.250,    24.582,   478.350,     0.000,     4.766,  -228.626,     0.000,   196.987,   328.705,    38.729,    58.179,    19.996,    11.907,     0.000,    97.113,    99.924, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     4.651,     0.026,     6.578,   300.231,     0.250,    24.535,   478.350,     0.100,     4.651,  -162.380,    28.324,   210.181,   328.159,    36.053,    36.674,    19.996,    11.912,     0.000,    96.863,    99.716, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.410,     4.498,     0.006,     0.872,     0.000,     0.250,    24.410,   478.350,     0.000,     4.498,  -193.781,     0.000,   206.783,   327.439,    32.588,    40.536,    20.000,    11.926,     0.000,    96.593,    99.443, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.275,     4.276,     0.008,     5.069,    78.852,     0.250,    24.275,   478.350,     0.100,     4.276,  -136.365,     7.439,   246.396,   326.391,    30.851,    32.958,    20.010,    11.947,     0.000,    96.200,    99.029, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.096,     4.034,     0.002,     6.549,     0.000,     0.250,    24.096,   478.350,     0.000,     4.034,  -178.799,     0.000,   209.856,   325.254,    29.231,    34.170,    20.027,    11.977,     0.000,    95.838,    98.620, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.987,     3.296,     0.004,     6.044,    80.869,     0.250,    23.987,   470.680,     0.100,     3.903,  -112.892,     7.629,   250.159,   321.803,    25.020,    23.856,    20.091,    12.084,     0.000,    94.817,    97.424, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.826,     2.753,     0.005,     1.635,     0.000,     0.250,    23.826,   470.680,     0.000,     3.686,  -148.207,     0.000,   214.480,   319.282,    20.854,    22.551,    20.148,    12.168,     0.000,    94.094,    96.614, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.741,     2.380,     0.008,     4.990,    26.290,     0.250,    23.741,   470.680,     0.100,     3.003,  -108.336,     2.480,   248.975,   317.562,    18.541,    23.688,    20.202,    12.244,     0.000,    93.737,    96.126, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.581,     2.370,     0.001,     0.637,     0.000,     0.250,    23.581,   470.680,     0.000,     3.052,  -100.641,     0.000,   249.288,   317.517,    15.119,    17.293,    20.249,    12.304,     0.000,    94.169,    96.434, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.540,     1.999,     0.008,     4.737,    12.119,     0.250,    23.540,   470.680,     0.100,     2.808,   -76.679,     1.143,   259.072,   315.807,    10.178,    10.910,    20.296,    12.370,     0.000,    93.719,    95.938, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.479,     1.996,     0.005,     1.718,     0.000,     0.250,    23.479,   470.680,     0.000,     2.781,   -74.205,     0.000,   258.338,   315.795,     7.433,     9.316,    20.326,    12.413,     0.000,    94.033,    96.151, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.436,     2.077,     0.015,     4.603,    18.140,     0.250,    23.436,   470.680,     0.100,     2.758,   -57.255,     1.711,   265.790,   316.163,     4.047,     4.546,    20.334,    12.430,     0.000,    94.376,    96.432, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.441,     2.288,    -0.032,     2.826,     0.000,     0.250,    23.441,   470.680,     0.000,     2.433,   -72.122,     0.000,   243.833,   317.139,     3.708,    -4.892,    20.378,    12.504,     0.000,    95.483,    97.209, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.570,     2.025,     0.009,     3.815,   186.001,     0.250,    23.570,   470.680,     0.100,     2.755,   -77.839,    17.547,   237.844,   315.927,    12.993,     4.310,    20.392,    12.518,     0.000,    94.902,    96.561, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.663,     2.053,     0.022,    -0.470,     0.000,     0.250,    23.663,   470.680,     0.000,     2.811,  -170.133,     0.000,   204.369,   316.055,    23.026,    35.421,    20.355,    12.484,     0.000,    94.722,    96.285, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.500,    34.699,   390.739,     2.081,     0.012,     6.057,   161.559,     0.250,    23.739,   470.680,     0.100,     2.748,  -109.954,    15.241,   230.651,   316.184,    19.172,    20.490,    20.340,    12.441,     0.000,    94.466,    96.284, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.000,    33.476,   390.749,     2.195,     0.015,     0.213,     0.000,     0.250,    23.749,   470.680,     0.000,     2.750,  -175.936,     0.000,   203.945,   316.707,    26.087,    37.088,    20.414,    12.420,     0.000,    94.598,    96.699, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.500,    32.372,   390.658,     2.250,     0.018,     3.297,   329.713,     0.250,    23.658,   470.680,     0.100,     2.755,  -137.908,    31.105,   207.787,   316.962,    28.724,    31.115,    20.526,    12.406,     0.000,    94.637,    97.194, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    11.000,    32.588,   390.540,     1.901,     0.018,     0.479,     0.000,     0.250,    23.540,   470.680,     0.000,     2.707,  -225.232,     0.000,   189.488,   315.360,    34.052,    65.308,    20.552,    12.443,     0.000,    94.015,    96.495, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    11.500,    30.776,   390.461,     2.213,     0.022,     3.285,   202.090,     0.250,    23.461,   470.680,     0.100,     2.784,  -160.388,    19.065,   211.029,   316.790,    33.855,    39.837,    20.523,    12.409,     0.000,    94.561,    97.069, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    12.000,    31.172,   390.343,     2.149,     0.014,     2.307,     0.000,     0.250,    23.343,   470.680,     0.000,     2.808,  -167.950,     0.000,   205.514,   316.500,    23.416,    33.548,    20.498,    12.421,     0.000,    94.489,    96.945, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    12.500,    31.034,   390.212,     2.087,     0.013,     4.343,    36.410,     0.250,    23.212,   470.680,     0.100,     2.746,  -116.764,     3.435,   245.269,   316.210,    21.579,    27.679,    20.449,    12.434,     0.000,    94.429,    96.676, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    13.000,    30.591,   390.152,     1.681,     0.001,     1.876,     0.000,     0.250,    23.152,   470.680,     0.000,     2.626,  -126.000,     0.000,   222.653,   314.351,    15.093,    19.209,    20.448,    12.496,     0.000,    93.849,    95.935, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    13.500,    29.456,   390.181,     1.557,     0.003,     5.177,    10.089,     0.250,    23.181,   470.680,     0.100,     2.593,   -79.113,     0.952,   256.388,   313.786,    10.683,    11.983,    20.452,    12.530,     0.000,    93.785,    95.778, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    14.000,    33.230,   390.247,     1.456,     0.012,    -2.012,     0.000,     0.250,    23.247,   470.680,     0.000,     2.450,   -87.239,     0.000,   242.639,   313.319,     7.779,     8.781,    20.481,    12.542,     0.000,    93.606,    95.711, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    14.500,    33.169,   390.361,     1.933,     0.014,     3.547,   127.030,     0.250,    23.361,   470.680,     0.100,     2.518,   -12.845,    11.984,   272.697,   315.503,    -5.888,   -12.090,    20.419,    12.501,     0.000,    94.540,    96.669, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    15.000,    33.520,   390.586,     1.777,     0.015,     0.159,     0.000,     0.250,    23.586,   470.680,     0.000,     2.287,   -80.880,     0.000,   232.115,   314.791,     0.070,    -1.865,    20.775,    12.496,     0.000,    94.094,    97.574, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    15.500,    35.885,   390.805,     1.856,    -0.007,     4.954,   193.081,     0.250,    23.805,   470.680,     0.100,     2.331,   -58.683,    18.215,   241.475,   315.152,     1.639,     1.582,    20.671,    12.499,     0.000,    94.325,    97.335, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    16.000,    36.372,   390.936,     1.692,     0.010,     1.702,     0.000,     0.250,    23.936,   470.680,     0.000,     2.260,   -83.773,     0.000,   230.405,   314.402,     0.154,    -0.378,    20.736,    12.534,     0.000,    94.163,    97.288, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    16.500,    41.158,   391.237,     2.000,     0.012,     4.960,    64.439,     0.250,    24.237,   478.350,     0.100,     2.415,   -33.142,     6.079,   272.963,   315.813,    -1.373,    -2.256,    20.731,    12.468,     0.000,    94.463,    97.873, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
