JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.089,     0.000,     0.250,    18.550,   957.530,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.419, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.656,     3.494,     0.466,  2533.844,   151.532,     0.250,    18.656,   957.530,     1.000,     3.496,   -51.493,   142.955,   215.100,   322.740,    36.366,    50.442,    20.232,    12.304,     0.000,    97.053,    98.651, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.720,     3.457,     0.437,  2372.128,     0.000,     0.250,    18.720,   957.530,     0.000,     3.468,  -212.990,     0.000,   196.987,   322.555,    34.184,    53.238,    20.281,    12.304,     0.000,    96.961,    98.763, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.667,     3.829,     0.459,  2435.632,   300.231,     0.250,    18.667,   957.530,     1.000,     3.830,   102.501,   283.237,   210.181,   324.306,    33.110,    33.500,    20.270,    12.302,     0.000,    97.908,    99.605, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.523,     2.968,     0.425,  2358.765,     0.000,     0.250,    18.523,   957.530,     0.000,     2.969,  -175.578,     0.000,   206.783,   320.278,    27.362,    34.720,    20.226,    12.307,     0.000,    95.723,    97.532, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.392,     3.382,     0.448,  2377.337,    78.852,     0.250,    18.392,   957.530,     1.000,     3.385,   -58.834,    74.389,   246.396,   322.225,    27.805,    29.587,    20.203,    12.304,     0.000,    96.770,    98.446, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.244,     2.993,     0.458,  2369.369,     0.000,     0.250,    18.244,   957.530,     0.000,     2.995,  -166.471,     0.000,   209.856,   320.398,    25.721,    30.208,    20.205,    12.306,     0.000,    95.780,    97.525, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.130,     3.647,     0.481,  2387.447,    80.869,     0.250,    18.130,   957.530,     1.000,     3.654,   -48.389,    76.291,   250.159,   323.451,    26.199,    25.190,    20.201,    12.303,     0.000,    97.444,    99.095, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.959,     2.900,     0.511,  2364.354,     0.000,     0.250,    17.959,   855.740,     0.000,     2.906,  -149.924,     0.000,   214.480,   319.967,    21.328,    23.109,    20.206,    12.307,     0.000,    95.547,    97.385, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.883,     3.344,     0.519,  2364.759,    26.290,     0.250,    17.883,   855.740,     1.000,     3.352,   -97.297,    24.802,   248.975,   322.032,    21.673,    27.368,    20.415,    12.305,     0.000,    96.676,    99.210, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
