JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.060,     0.000,     0.250,    22.550,   686.090,     0.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.420, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.552,     4.844,     0.366,  2648.594,   151.532,     0.250,    22.552,   686.090,     1.000,     4.844,   -68.081,   142.955,   215.100,   329.076,    41.286,    55.773,    19.997,    11.903,     0.000,    97.280,   100.092, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.622,     4.202,     0.311,  2270.169,     0.000,     0.250,    22.622,   686.090,     0.000,     4.202,  -221.870,     0.000,   196.987,   326.059,    36.736,    56.062,    20.071,    12.053,     0.000,    96.864,    99.206, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.566,     3.104,     0.349,  2526.295,   300.231,     0.250,    22.566,   686.090,     1.000,     3.132,   111.213,   283.237,   210.181,   320.909,    30.617,    30.679,    20.259,    12.317,     0.000,    96.155,    97.950, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.431,     3.277,     0.313,  2248.132,     0.000,     0.250,    22.431,   686.090,     0.000,     3.332,  -179.207,     0.000,   206.783,   321.716,    28.379,    35.895,    20.300,    12.315,     0.000,    96.587,    98.519, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.294,     3.118,     0.336,  2379.294,    78.852,     0.250,    22.294,   686.090,     1.000,     3.193,   -55.699,    74.389,   246.396,   320.983,    26.924,    28.576,    20.266,    12.319,     0.000,    96.207,    98.073, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.131,     2.953,     0.345,  2430.080,     0.000,     0.250,    22.131,   686.090,     0.000,     2.988,  -165.978,     0.000,   209.856,   320.203,    25.584,    30.048,    20.221,    12.319,     0.000,    95.779,    97.503, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   391.014,     2.827,     0.354,  2462.246,    80.869,     0.250,    22.014,   686.090,     1.000,     2.875,   -38.762,    76.291,   250.159,   319.628,    23.496,    22.087,    20.220,    12.323,     0.000,    95.485,    97.267, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.850,     3.224,     0.333,  2292.876,     0.000,     0.250,    21.850,   682.510,     0.000,     3.267,  -153.704,     0.000,   214.480,   321.471,    22.381,    24.332,    20.211,    12.316,     0.000,    96.454,    98.123, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.770,     2.839,     0.348,  2381.085,    26.290,     0.250,    21.770,   682.510,     1.000,     2.883,   -91.348,    24.802,   248.975,   319.681,    20.006,    25.438,    20.219,    12.322,     0.000,    95.511,    97.329, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
