JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     5.000,     0.001,     3.832,     0.000,     0.270,    14.550,   964.090,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.645,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.567,     4.742,     0.030,   192.226,   327.389,     0.270,    14.567,   964.090,     1.000,     4.741,   105.854,   308.857,   205.508,   328.592,    36.716,    43.204,    19.995,    11.908,     0.000,    97.064,    99.895, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.568,     4.264,     0.027,   179.527,     0.000,     0.270,    14.568,   964.090,     0.000,     4.264,  -210.429,     0.000,   200.736,   326.347,    35.254,    49.564,    20.019,    11.967,     0.000,    96.336,    99.027, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.535,     0.808,     0.047,   241.064,   346.039,     0.270,    14.535,   964.090,     1.000,     1.495,   186.759,   326.452,   211.805,   310.374,    21.666,    19.458,    20.379,    12.616,     0.000,    92.474,    93.838, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.420,     0.678,     0.056,   296.395,     0.000,     0.270,    14.420,   964.090,     0.000,     1.363,  -164.131,     0.000,   201.721,   309.787,    21.868,    34.197,    20.390,    12.632,     0.000,    92.254,    93.604, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.305,     0.699,     0.043,   233.379,   122.314,     0.270,    14.305,   964.090,     1.000,     1.237,     1.936,   115.390,   233.420,   309.879,    18.783,    18.212,    20.402,    12.652,     0.000,    92.454,    93.762, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.121,     0.666,     0.037,   184.756,     0.000,     0.270,    14.121,   964.090,     0.000,     1.105,  -110.906,     0.000,   237.130,   309.732,    19.667,    18.636,    20.409,    12.659,     0.000,    92.414,    93.737, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.991,     0.756,     0.048,   253.026,   134.423,     0.270,    13.991,   937.960,     1.000,     1.115,    29.552,   126.814,   238.533,   310.137,    16.777,     8.881,    20.418,    12.670,     0.000,    92.731,    93.993, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.831,     0.721,     0.041,   221.371,     0.000,     0.270,    13.831,   937.960,     0.000,     1.023,  -135.188,     0.000,   211.213,   309.982,    16.997,    19.423,    20.426,    12.678,     0.000,    92.702,    93.967, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.750,     0.733,     0.049,   254.251,    64.296,     0.270,    13.750,   937.960,     1.000,     0.964,   -24.050,    60.656,   252.588,   310.034,    13.691,    13.569,    20.424,    12.683,     0.000,    92.764,    94.036, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.605,     0.771,     0.041,   204.207,     0.000,     0.270,    13.605,   937.960,     0.000,     0.957,   -71.264,     0.000,   257.393,   310.209,    10.321,     8.127,    20.422,    12.681,     0.000,    92.854,    94.152, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.500,    40.007,   390.565,     0.930,     0.044,   227.054,    70.232,     0.270,    13.565,   937.960,     1.000,     1.053,    10.711,    66.257,   264.090,   310.928,     6.742,     1.966,    20.421,    12.683,     0.000,    93.282,    94.553, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.000,    33.335,   390.484,     1.001,     0.036,   183.632,     0.000,     0.270,    13.484,   937.960,     0.000,     1.079,   -49.049,     0.000,   265.888,   311.251,     3.269,     0.416,    20.424,    12.688,     0.000,    93.506,    94.770, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     7.500,    32.849,   390.454,     1.090,     0.046,   246.348,    54.216,     0.270,    13.454,   937.960,     1.000,     1.150,    16.268,    51.147,   271.325,   311.656,    -1.242,    -4.210,    20.424,    12.691,     0.000,    93.764,    95.031, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.000,    33.856,   390.455,     1.121,     0.030,   155.291,     0.000,     0.270,    13.455,   937.960,     0.000,     1.176,   -62.437,     0.000,   256.248,   311.796,    10.940,    -4.052,    20.433,    12.701,     0.000,    93.916,    95.041, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     8.500,    33.525,   390.572,     1.121,     0.030,   173.664,   314.799,     0.270,    13.572,   937.960,     1.000,     1.187,   200.047,   296.980,   227.100,   311.794,    11.130,     1.109,    20.459,    12.722,     0.000,    94.067,    95.127, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.000,    34.378,   390.658,     1.089,     0.032,   166.427,     0.000,     0.270,    13.658,   937.960,     0.000,     1.174,  -123.414,     0.000,   219.680,   311.651,    14.064,    17.378,    20.458,    12.721,     0.000,    93.975,    95.008, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     9.500,    34.699,   390.742,     1.127,     0.030,   160.358,   366.914,     0.270,    13.742,   937.960,     1.000,     1.200,   234.190,   346.145,   223.466,   311.823,    18.242,     5.355,    20.445,    12.710,     0.000,    93.997,    94.971, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.000,    33.476,   390.715,     1.016,     0.034,   172.199,     0.000,     0.270,    13.715,   937.960,     0.000,     1.129,  -142.527,     0.000,   220.860,   311.320,    22.817,    29.251,    20.436,    12.704,     0.000,    93.660,    94.629, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    10.500,    32.372,   390.687,     1.115,     0.049,   266.976,   351.245,     0.270,    13.687,   937.960,     1.000,     1.201,   192.541,   331.364,   214.786,   311.767,    24.935,    16.907,    20.437,    12.705,     0.000,    93.925,    94.835, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
    11.000,    32.588,   390.581,     0.970,     0.037,   187.543,     0.000,     0.270,    13.581,   937.960,     0.000,     1.106,  -148.883,     0.000,   224.566,   311.108,    26.897,    35.444,    20.442,    12.709,     0.000,    93.574,    94.518, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
