JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,    -0.000,    -0.029,     0.000,     0.250,    26.550,  1375.260,     1.000,     5.000,  -251.921,     0.000,   192.181,   329.813,    43.379,    70.911,    20.000,    11.900,     0.000,    97.644,   100.419, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.533,     4.860,     0.168,  2686.187,   151.532,     0.250,    26.533,  1375.260,     1.000,     4.860,   -68.274,   142.955,   215.100,   329.149,    41.345,    55.834,    19.997,    11.903,     0.000,    97.318,   100.127, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.588,     4.730,     0.137,  2199.925,     0.000,     0.250,    26.588,  1375.260,     1.000,     4.730,  -228.185,     0.000,   196.987,   328.533,    38.598,    58.042,    19.995,    11.907,     0.000,    97.019,    99.838, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.538,     4.602,     0.162,  2574.226,   300.231,     0.250,    26.538,  1375.260,     1.000,     4.601,    93.127,   283.237,   210.181,   327.930,    35.874,    36.486,    19.994,    11.911,     0.000,    96.737,    99.597, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.411,     3.310,     0.139,  2155.443,     0.000,     0.250,    26.411,  1375.260,     1.000,     3.469,  -179.606,     0.000,   206.783,   321.874,    28.491,    36.024,    20.235,    12.318,     0.000,    96.693,    98.356, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.273,     3.064,     0.155,  2381.149,    78.852,     0.250,    26.273,  1375.260,     1.000,     3.140,   -55.048,    74.389,   246.396,   320.725,    26.742,    28.366,    20.290,    12.328,     0.000,    96.135,    98.031, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.100,     3.441,     0.162,  2474.971,     0.000,     0.250,    26.100,  1375.260,     1.000,     3.575,  -171.742,     0.000,   209.856,   322.481,    27.204,    31.913,    20.279,    12.319,     0.000,    97.037,    98.847, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.986,     2.635,     0.172,  2508.314,    80.869,     0.250,    25.986,  1292.360,     1.000,     2.724,   -36.528,    76.291,   250.159,   318.736,    22.882,    21.359,    20.260,    12.340,     0.000,    95.120,    97.021, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.826,     3.119,     0.155,  2223.658,     0.000,     0.250,    25.826,  1292.360,     1.000,     3.318,  -152.468,     0.000,   214.480,   320.980,    22.035,    23.933,    20.220,    12.327,     0.000,    96.271,    97.976, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.742,     2.657,     0.167,  2404.680,    26.290,     0.250,    25.742,  1292.360,     1.000,     2.732,   -89.227,    24.802,   248.975,   318.839,    19.420,    24.744,    20.233,    12.337,     0.000,    95.159,    97.002, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
