JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),      N2,      DO,     EPI,     %DO,  TDG(%),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),APLIM,APLIM,APLIM,ANLIM,ANLIM,ANLIM,ALLIM,ALLIM,ALLIM,
     1.000,    31.486,   391.550,     4.999,     0.000,     0.129,     0.000,     0.250,    74.550,  1778.020,     0.000,     5.000,  -237.608,     0.000,   195.155,   329.813,    40.156,    62.793,    20.000,    11.900,     0.000,    97.644,   100.447, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     1.500,    42.361,   391.571,     4.957,     0.069,  3016.175,   327.389,     0.250,    74.571,  1778.020,     1.000,     4.952,   103.248,   308.857,   205.508,   329.608,    37.496,    44.014,    19.998,    11.902,     0.000,    97.553,   100.380, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.000,    44.678,   391.580,     4.919,     0.040,  1521.009,     0.000,     0.250,    74.580,  1778.020,     0.000,     4.919,  -218.324,     0.000,   200.736,   329.429,    37.596,    52.036,    19.998,    11.902,     0.000,    97.460,   100.292, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     2.500,    44.283,   391.545,     4.882,     0.069,  3138.054,   346.039,     0.250,    74.545,  1778.020,     1.000,     4.876,   138.553,   326.452,   211.805,   329.252,    35.156,    35.296,    19.996,    11.904,     0.000,    97.384,   100.247, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.000,    43.719,   391.407,     4.842,     0.045,  1596.350,     0.000,     0.250,    74.407,  1778.020,     0.000,     4.842,  -212.485,     0.000,   201.721,   329.064,    35.205,    49.937,    19.995,    11.905,     0.000,    97.286,   100.140, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     3.500,    43.249,   391.298,     4.795,     0.057,  2727.308,   122.314,     0.250,    74.298,  1778.020,     1.000,     4.795,   -45.750,   115.390,   233.420,   328.843,    31.951,    33.767,    19.994,    11.906,     0.000,    97.181,   100.077, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.000,    44.866,   391.115,     4.768,     0.065,  2762.056,     0.000,     0.250,    74.115,  1778.020,     0.000,     4.768,  -161.279,     0.000,   237.130,   328.713,    34.045,    35.651,    19.993,    11.908,     0.000,    97.123,   100.025, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     4.500,    41.017,   390.994,     4.733,     0.068,  3249.043,   134.423,     0.250,    73.994,  1766.060,     1.000,     4.733,   -16.591,   126.814,   238.533,   328.547,    29.489,    23.903,    19.993,    11.909,     0.000,    97.047,    99.959, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.000,    43.032,   390.828,     4.695,     0.040,  1716.687,     0.000,     0.250,    73.828,  1766.060,     0.000,     4.695,  -181.268,     0.000,   211.213,   328.370,    29.674,    34.437,    19.992,    11.911,     0.000,    96.967,    99.876, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     5.500,    39.677,   390.747,     4.647,     0.072,  2942.209,    64.296,     0.250,    73.747,  1766.060,     1.000,     4.647,   -70.501,    60.656,   252.588,   328.143,    26.658,    28.944,    19.991,    11.913,     0.000,    96.861,    99.819, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
     6.000,    39.859,   390.599,     4.614,     0.041,  1353.311,     0.000,     0.250,    73.599,  1766.060,     0.000,     4.614,  -116.280,     0.000,   257.393,   327.988,    22.782,    22.902,    19.990,    11.915,     0.000,    96.794,    99.789, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,     1.000,
