ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
-0.0018325123152720865,0.033512862616311125,0.04894994818666059,1827,0.8931057362731365,0.93578762602682042,6.6976732306977169,0.0075782970504622415
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
