ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
-0.001590585659552658,0.086194854953475772,0.1198882119338705,1827,0.76925935329099637,0.79524650168784183,16.662821276674464,0.010195205708142269
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
