ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
-0.25747837985769101,0.25892227695676057,0.28050683173347524,1827,0.73060924821921869,0.89322922101299318,31.383847957478395,0.012696389761167635
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
