ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
0.00081226053639744554,0.0286535303776684,0.044341931583454265,1827,0.98470355774510687,0.99164434517461841,1.8811584885677917,0.002893123463873958
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
