ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
0.051245210727969906,0.05805637657361877,0.068763275575491001,1827,0.98937151478320007,1.0028960961967444,-0.61494655953652,0.0024332150367868096
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
