ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
0.0055566502463051939,0.019518336070059816,0.03139460522128823,1827,0.99999051549876594,0.99941744364352503,0.26862451609054006,7.2048476039155075e-05
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
