ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
0.033661193212918827,0.041325123152710558,0.052798679927437586,1827,0.95604967776100491,0.97730127537764366,3.022993008269907,0.0049049866898152094
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
