ME,MAE,RMSE,#OBS,R2,SLOPE,INTERCEPT,STD-ERR
0.013540777230431837,0.054059660645867452,0.089593306620154287,1827,0.47861808096444797,0.62857145405862647,18.32972347348824,0.015357009475615786
ME, MAE, RMSE, #OBS, R2, SLOPE, INTERCEPT, STD-ERR
